,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,latitude,longitude,is_location_exact,property_type,price,weekly_price,monthly_price,neighbourhood_cleansed_index,neighbourhood_group_cleansed_index,property_type_index
5199,Pilar,Fuencarral - El Pardo,28029.0,40.47593004053372,-3.7083969645458,0,Apartment,37.0,259.0,1110.0,84,8,0
5200,Delicias,Arganzuela,28045.0,40.39915370058071,-3.692882743055665,0,Apartment,78.0,352.0,2340.0,25,2,0
5201,Valdefuentes,Hortaleza,28050.0,40.48731131184051,-3.6531002558931007,0,Apartment,20.0,140.0,600.0,166,16,0
5202,Acacias,Arganzuela,28019.0,40.396397791769225,-3.7062523551648967,0,Apartment,23.0,161.0,690.0,22,2,0
5203,Universidad,Centro,28004.0,40.42188153164735,-3.702645334687297,1,Apartment,60.0,420.0,1800.0,15,1,0
5204,Cortes,Centro,28014.0,40.415203233794216,-3.696861364155491,0,Apartment,75.0,525.0,2250.0,13,1,0
5205,Trafalgar,Chamberí,28010.0,40.43576466214094,-3.702260482734175,1,Apartment,39.0,273.0,1170.0,73,7,0
5206,Los Cármenes,Latina,28011.0,40.40606586317468,-3.730458579227329,0,Apartment,90.0,630.0,2700.0,101,10,0
5207,Alameda de Osuna,Barajas,28042.0,40.455879195977815,-3.5847251593958043,1,Apartment,33.0,231.0,990.0,211,21,0
5208,Universidad,Centro,28004.0,40.425139645224455,-3.705296544816161,1,Apartment,185.0,1225.0,3000.0,15,1,0
5209,Recoletos,Salamanca,28001.0,40.42402008890401,-3.6841542235895224,1,Apartment,245.0,1715.0,7350.0,41,4,0
5210,Almendrales,Usera,28026.0,40.38523262823766,-3.7030818182512486,1,Serviced apartment,45.0,315.0,1350.0,124,12,5
5211,Trafalgar,Chamberí,28010.0,40.43091505875757,-3.7028432134352927,0,Apartment,25.0,175.0,750.0,73,7,0
5212,Delicias,Arganzuela,28045.0,40.394212578920175,-3.683385337322661,1,Apartment,85.0,595.0,2550.0,25,2,0
5213,Lista,Salamanca,28006.0,40.431429817284275,-3.674220882001857,0,Apartment,110.0,770.0,3300.0,45,4,0
5214,Universidad,Centro,28004.0,40.424194659857065,-3.704813673789289,1,Apartment,70.0,490.0,2100.0,15,1,0
5215,Sol,Centro,28013.0,40.41679243616318,-3.7031237098413072,1,Apartment,110.0,770.0,3300.0,16,1,0
5216,Universidad,Centro,28015.0,40.42744918908048,-3.710998294136551,0,Apartment,55.0,385.0,1650.0,15,1,0
5217,Embajadores,Centro,28005.0,40.41025972090314,-3.708348751581213,1,Apartment,40.0,280.0,1200.0,12,1,0
5218,Canillas,Hortaleza,28043.0,40.46437363382099,-3.6285613975782485,0,Serviced apartment,46.0,322.0,1380.0,163,16,5
5219,Acacias,Arganzuela,28005.0,40.40577958777956,-3.710322394149335,0,Apartment,25.0,175.0,750.0,22,2,0
5220,Universidad,Centro,28004.0,40.4232061737441,-3.7007686498607635,1,Apartment,55.0,385.0,1650.0,15,1,0
5221,Aluche,Latina,28024.0,40.38921351416835,-3.761725588573861,1,Apartment,25.0,175.0,750.0,104,10,0
5222,Palacio,Centro,28005.0,40.41047617728015,-3.7104057540676583,0,Apartment,37.0,259.0,1110.0,11,1,0
5223,Embajadores,Centro,28012.0,40.408243264385284,-3.703675189119844,0,Apartment,55.0,320.0,1100.0,12,1,0
5224,Embajadores,Centro,28012.0,40.40906915362716,-3.6992126272743184,1,Apartment,95.0,665.0,2850.0,12,1,0
5225,Lista,Salamanca,28006.0,40.43011341432524,-3.672666807936447,1,Apartment,58.0,406.0,1740.0,45,4,0
5226,Embajadores,Centro,28012.0,40.408651079621684,-3.702224457372129,0,Apartment,70.0,490.0,2100.0,12,1,0
5227,Sol,Centro,28005.0,40.414402666702415,-3.7060260933647884,1,Apartment,75.0,525.0,2250.0,16,1,0
5228,Universidad,Centro,28015.0,40.42423358008495,-3.710229439923229,0,Apartment,103.0,721.0,3090.0,15,1,0
5229,Universidad,Centro,28015.0,40.42381342476715,-3.7079704384799297,0,Apartment,103.0,721.0,3090.0,15,1,0
5230,Palacio,Centro,28005.0,40.4108994086805,-3.7108990924021015,1,Apartment,48.0,336.0,1440.0,11,1,0
5231,Universidad,Centro,28004.0,40.42143540216208,-3.703881690395085,1,Apartment,80.0,560.0,2400.0,15,1,0
5232,Universidad,Centro,28015.0,40.423877978034966,-3.708320677454873,0,Apartment,110.0,770.0,3300.0,15,1,0
5233,Palacio,Centro,28005.0,40.412477064346675,-3.7089954086062713,1,Apartment,49.0,343.0,1470.0,11,1,0
5234,Palacio,Centro,28005.0,40.40803404291296,-3.7145308720054566,1,Apartment,80.0,450.0,1501.0,11,1,0
5235,Cortes,Centro,28014.0,40.4114398545933,-3.6946913404373993,1,Apartment,95.0,665.0,2850.0,13,1,0
5236,Cortes,Centro,28014.0,40.41026983617661,-3.6942523832644008,0,Apartment,55.0,385.0,1650.0,13,1,0
5237,Palacio,Centro,28013.0,40.418439893823354,-3.7114176099689864,1,Apartment,200.0,1400.0,6000.0,11,1,0
5238,Universidad,Centro,28015.0,40.42304750978028,-3.7095092846450006,1,Apartment,109.0,763.0,3270.0,15,1,0
5239,Justicia,Centro,28004.0,40.41973537704407,-3.698705973225057,1,Apartment,54.0,378.0,1620.0,14,1,0
5240,Palacio,Centro,28013.0,40.41699937140561,-3.7100011061481375,0,Apartment,125.0,875.0,3750.0,11,1,0
5241,Palacio,Centro,28004.0,40.42226630546134,-3.710148218547757,1,Apartment,51.0,357.0,1530.0,11,1,0
5242,Atocha,Arganzuela,28045.0,40.40724815735295,-3.692866856873105,0,Apartment,32.0,224.0,960.0,27,2,0
5243,Jerónimos,Retiro,28004.0,40.41645897276826,-3.6879284788959135,1,Apartment,26.0,182.0,780.0,35,3,0
5244,Embajadores,Centro,28012.0,40.41359212782717,-3.7031695125708564,0,Apartment,129.0,903.0,3870.0,12,1,0
5245,Embajadores,Centro,28012.0,40.408426529973546,-3.692972486751998,1,Apartment,102.0,714.0,3060.0,12,1,0
5246,Embajadores,Centro,28012.0,40.4102678242751,-3.7019617811631567,1,Apartment,67.0,570.0,2165.0,12,1,0
5247,Argüelles,Moncloa - Aravaca,28008.0,40.42674253744094,-3.717868757137639,1,Apartment,100.0,700.0,3000.0,92,9,0
5248,Universidad,Centro,28004.0,40.422223629019754,-3.7072085991399817,1,Apartment,55.0,385.0,1650.0,15,1,0
5249,Universidad,Centro,28004.0,40.42613285909209,-3.702689222248527,1,Apartment,38.0,266.0,1140.0,15,1,0
5250,Sol,Centro,28013.0,40.41745952746688,-3.7073588464977463,0,Apartment,397.0,2779.0,11910.0,16,1,0
5251,Universidad,Centro,28004.0,40.42544658074513,-3.7065878560481127,0,Apartment,90.0,630.0,2700.0,15,1,0
5252,Universidad,Centro,28004.0,40.427455290835155,-3.7030995523411545,1,Serviced apartment,109.0,763.0,3270.0,15,1,5
5253,Universidad,Centro,28004.0,40.427919196212684,-3.7053046319595326,1,Serviced apartment,109.0,763.0,3270.0,15,1,5
5254,Berruguete,Tetuán,28039.0,40.45659514812261,-3.703199041737774,1,Apartment,40.0,280.0,1200.0,66,6,0
5255,Justicia,Centro,28004.0,40.42144005936701,-3.701019853648901,1,Apartment,250.0,1750.0,7500.0,14,1,0
5256,Palacio,Centro,28005.0,40.41171135245641,-3.7097144501572297,0,Apartment,46.0,322.0,1380.0,11,1,0
5257,Palos de Moguer,Arganzuela,28012.0,40.40517961151689,-3.7007100252506073,0,Apartment,57.0,399.0,1710.0,26,2,0
5258,Embajadores,Centro,28012.0,40.40736272267185,-3.6965386684292714,0,Apartment,26.0,182.0,780.0,12,1,0
5259,Castillejos,Tetuán,28029.0,40.465645113167795,-3.690115409453585,0,Apartment,40.0,280.0,1200.0,63,6,0
5260,Nueva España,Chamartín,28016.0,40.466732443832505,-3.6753461719619054,0,House,200.0,1400.0,6000.0,55,5,4
5261,Abrantes,Carabanchel,28025.0,40.37737244297574,-3.736047245217056,1,Apartment,20.0,140.0,600.0,117,11,0
5262,Palacio,Centro,28005.0,40.411611146391046,-3.7156057161616327,1,House,70.0,490.0,2100.0,11,1,4
5263,Acacias,Arganzuela,28005.0,40.4047415964741,-3.7114970870670847,1,Condominium,30.0,210.0,900.0,22,2,7
5264,Embajadores,Centro,28012.0,40.41354529314632,-3.703093879864531,1,Apartment,85.0,595.0,2550.0,12,1,0
5265,El Viso,Chamartín,28002.0,40.44260390334087,-3.680122375129853,0,Apartment,65.0,455.0,1950.0,51,5,0
5266,Valdefuentes,Hortaleza,28050.0,40.486394879998215,-3.6655500388325937,1,Loft,60.0,420.0,1800.0,166,16,2
5267,Castillejos,Tetuán,28020.0,40.46030956372586,-3.694426397050013,1,Apartment,99.0,693.0,2970.0,63,6,0
5268,Arapiles,Chamberí,28015.0,40.437192924495385,-3.710970508818035,0,Apartment,55.0,385.0,1650.0,72,7,0
5269,Delicias,Arganzuela,28045.0,40.39477463348725,-3.6942616284685514,1,Apartment,29.0,203.0,870.0,25,2,0
5270,Recoletos,Salamanca,28009.0,40.42170011754617,-3.6841278526108328,1,Serviced apartment,167.0,1169.0,5010.0,41,4,5
5271,Embajadores,Centro,28012.0,40.40623205752367,-3.7003490753048274,1,Apartment,44.0,308.0,1320.0,12,1,0
5272,Trafalgar,Chamberí,28004.0,40.42842370455193,-3.6968279622461466,0,Apartment,10.0,70.0,300.0,73,7,0
5273,San Juan Bautista,Ciudad Lineal,28043.0,40.45049574821999,-3.6605435968266677,0,Apartment,43.0,301.0,1290.0,156,15,0
5274,El Viso,Chamartín,28002.0,40.447264871221925,-3.678803881849361,1,House,25.0,175.0,750.0,51,5,4
5275,Sol,Centro,28014.0,40.41753801850537,-3.7016119827048812,1,Apartment,145.0,1015.0,4350.0,16,1,0
5276,Ciudad Universitaria,Moncloa - Aravaca,28003.0,40.44995844189828,-3.710323892229885,0,Loft,55.0,385.0,1650.0,93,9,2
5277,Gaztambide,Chamberí,28015.0,40.43244533877501,-3.713167013972305,0,Apartment,59.0,413.0,1770.0,71,7,0
5278,Fuente del Berro,Salamanca,28028.0,40.42463643930208,-3.6652347961975753,0,Condominium,222.0,1554.0,6660.0,43,4,7
5279,Trafalgar,Chamberí,28010.0,40.43655177896624,-3.7008750280842166,0,Apartment,25.0,175.0,750.0,73,7,0
5280,Universidad,Centro,28004.0,40.428209052235324,-3.7045692964539936,0,Apartment,49.0,420.0,1400.0,15,1,0
5281,Nueva España,Chamartín,28036.0,40.46292449465717,-3.6816973013449834,1,Apartment,47.0,329.0,1410.0,55,5,0
5282,San Isidro,Carabanchel,28019.0,40.39567433881136,-3.719949112183432,1,Apartment,13.0,91.0,390.0,113,11,0
5283,Trafalgar,Chamberí,28010.0,40.430135984951065,-3.700139344831913,1,Apartment,64.0,448.0,1920.0,73,7,0
5284,San Diego,Puente de Vallecas,28053.0,40.39114527749951,-3.671051287860159,0,Apartment,14.0,98.0,420.0,132,13,0
5285,Cortes,Centro,28014.0,40.41803258628722,-3.696641767843548,1,Apartment,105.0,735.0,3150.0,13,1,0
5286,Embajadores,Centro,28012.0,40.407372560124585,-3.7024286120502814,1,Apartment,70.0,490.0,2100.0,12,1,0
5287,San Diego,Puente de Vallecas,28053.0,40.39356353976362,-3.6672696331042314,1,Apartment,27.0,189.0,810.0,132,13,0
5288,Embajadores,Centro,28012.0,40.41274256635288,-3.705715260856172,0,Apartment,21.0,147.0,630.0,12,1,0
5289,Aluche,Latina,28047.0,40.39394315120737,-3.742869713786871,1,Guesthouse,10.0,70.0,300.0,104,10,10
5290,Universidad,Centro,28013.0,40.4205662798209,-3.7058595944447297,1,Apartment,150.0,1050.0,4500.0,15,1,0
5291,Cuatro Caminos,Tetuán,28046.0,40.455275556205684,-3.690965139299232,0,Apartment,45.0,250.0,600.0,62,6,0
5292,Puerta del Angel,Latina,28011.0,40.40806457670917,-3.7357389287791,0,Apartment,46.0,322.0,1380.0,102,10,0
5293,Palos de Moguer,Arganzuela,28045.0,40.40403961720007,-3.694207926060431,1,Apartment,20.0,140.0,600.0,26,2,0
5294,Numancia,Puente de Vallecas,28038.0,40.39724469392574,-3.661739976962163,0,House,22.0,110.0,660.0,136,13,4
5295,Palos de Moguer,Arganzuela,28012.0,40.405361308416545,-3.6964580181424576,0,Apartment,46.0,322.0,1380.0,26,2,0
5296,Embajadores,Centro,28012.0,40.412366704575156,-3.702661362041466,1,Apartment,59.0,413.0,1770.0,12,1,0
5297,Almenara,Tetuán,28029.0,40.47082132086574,-3.696116214278528,0,House,60.0,420.0,1800.0,64,6,4
5298,Castillejos,Tetuán,28020.0,40.457348550487744,-3.696988805051882,1,Apartment,100.0,700.0,3000.0,63,6,0
5299,Chopera,Arganzuela,28045.0,40.39481690597282,-3.6977993230968766,0,Apartment,18.0,126.0,540.0,23,2,0
5300,Delicias,Arganzuela,28045.0,40.400547455039614,-3.6951087259074114,0,Apartment,39.0,273.0,1170.0,25,2,0
5301,Cuatro Caminos,Tetuán,28020.0,40.44967158322535,-3.699705805229931,0,Apartment,18.0,126.0,540.0,62,6,0
5302,Universidad,Centro,28013.0,40.42172727142013,-3.707092712284676,1,Apartment,150.0,1050.0,4500.0,15,1,0
5303,Cortes,Centro,28014.0,40.41233983373979,-3.69793531520557,1,Apartment,50.0,350.0,1500.0,13,1,0
5304,Universidad,Centro,28004.0,40.42275505272932,-3.7023867864316933,0,Hostel,45.0,315.0,1350.0,15,1,1
5305,Cortes,Centro,28014.0,40.41289195370265,-3.697262618139616,1,Apartment,45.0,315.0,1350.0,13,1,0
5306,Palos de Moguer,Arganzuela,28045.0,40.40567694797528,-3.693475055057746,0,Apartment,46.0,322.0,1380.0,26,2,0
5307,Pacífico,Retiro,28014.0,40.40611726614724,-3.681251712836186,1,Apartment,79.0,553.0,2370.0,31,3,0
5308,Embajadores,Centro,28012.0,40.410188665254076,-3.704113355292225,0,Apartment,30.0,210.0,900.0,12,1,0
5309,Pacífico,Retiro,28007.0,40.40362910393964,-3.678624716937395,1,Apartment,50.0,350.0,1500.0,31,3,0
5310,Embajadores,Centro,28012.0,40.4122745400329,-3.706044237464004,0,Apartment,24.0,168.0,720.0,12,1,0
5311,Universidad,Centro,28013.0,40.420184570640146,-3.702561401698107,1,Apartment,50.0,350.0,1500.0,15,1,0
5312,Palacio,Centro,28005.0,40.411597545111796,-3.710704220269432,1,Apartment,60.0,420.0,1800.0,11,1,0
5313,Almagro,Chamberí,28010.0,40.43531035245997,-3.695410886597749,1,Apartment,90.0,630.0,2700.0,74,7,0
5314,Nueva España,Chamartín,28036.0,40.46263583991478,-3.6842714842126782,1,Apartment,80.0,560.0,2400.0,55,5,0
5315,Universidad,Centro,28004.0,40.42236530948207,-3.70238756436492,0,Hostel,49.0,343.0,1470.0,15,1,1
5316,Cuatro Caminos,Tetuán,28020.0,40.450621884660684,-3.6999263840216483,1,Condominium,20.0,140.0,600.0,62,6,7
5317,Universidad,Centro,28004.0,40.42134336740353,-3.7026495684727436,0,Hostel,38.0,266.0,1140.0,15,1,1
5318,Palos de Moguer,Arganzuela,28045.0,40.401699876592566,-3.6919613836612655,0,Condominium,12.0,84.0,360.0,26,2,7
5319,San Andrés,Villaverde,28021.0,40.343253076090065,-3.7084267890754097,1,Apartment,15.0,105.0,450.0,171,17,0
5320,Justicia,Centro,28004.0,40.422129842040476,-3.7005044571607213,0,Apartment,70.0,490.0,2100.0,14,1,0
5321,Delicias,Arganzuela,28045.0,40.399422674718586,-3.691769719216852,0,Apartment,75.0,525.0,2250.0,25,2,0
5322,Gaztambide,Chamberí,28015.0,40.432687327356184,-3.713314335782288,0,Serviced apartment,75.0,525.0,2250.0,71,7,5
5323,Lista,Salamanca,28006.0,40.43045381016423,-3.6745807498720087,1,Apartment,178.0,1246.0,5340.0,45,4,0
5324,Palacio,Centro,28013.0,40.41774753348287,-3.70937530951846,1,Apartment,70.0,490.0,2100.0,11,1,0
5325,El Viso,Chamartín,28002.0,40.44467665427077,-3.6799753181554737,1,Other,50.0,350.0,1500.0,51,5,6
5326,Universidad,Centro,28004.0,40.42654296285453,-3.701953884880042,0,Apartment,90.0,630.0,2700.0,15,1,0
5327,Opañel,Carabanchel,28019.0,40.39242568868364,-3.7216643938980383,0,Apartment,64.0,448.0,1920.0,112,11,0
5328,Cortes,Centro,28014.0,40.411141578546186,-3.695919040926372,1,Apartment,35.0,245.0,1050.0,13,1,0
5329,Moscardó,Usera,28026.0,40.390767825837344,-3.706504501719662,0,Apartment,47.0,329.0,1410.0,125,12,0
5330,Cortes,Centro,28014.0,40.41297313487792,-3.6943692010570746,1,House,29.0,203.0,870.0,13,1,4
5331,Guindalera,Salamanca,28028.0,40.43752510142283,-3.673408033236977,1,Apartment,19.0,133.0,570.0,44,4,0
5332,Embajadores,Centro,28012.0,40.405911684189576,-3.7005961763605235,1,Apartment,22.0,154.0,660.0,12,1,0
5333,Ventas,Ciudad Lineal,28007.0,40.42047478031904,-3.6575475280739247,0,Hostel,35.0,245.0,1050.0,151,15,1
5334,Guindalera,Salamanca,28028.0,40.43095724284344,-3.667794103065272,0,Apartment,47.0,329.0,1410.0,44,4,0
5335,Portazgo,Puente de Vallecas,28018.0,40.39071448869753,-3.652355074501232,1,Apartment,21.0,147.0,630.0,135,13,0
5336,Sol,Centro,28012.0,40.41549913169228,-3.704364859479525,0,Apartment,150.0,1050.0,4500.0,16,1,0
5337,Universidad,Centro,28004.0,40.422815903497685,-3.701429016300743,0,Hostel,48.0,336.0,1440.0,15,1,1
5338,Buenavista,Carabanchel,28054.0,40.37041851710667,-3.7611695503623777,0,Apartment,57.0,399.0,1710.0,116,11,0
5339,Embajadores,Centro,28012.0,40.41040016957586,-3.695190094141292,0,Apartment,25.0,175.0,750.0,12,1,0
5340,Embajadores,Centro,28012.0,40.406899288335225,-3.69962531497688,1,Loft,71.0,497.0,2130.0,12,1,2
5341,Universidad,Centro,28004.0,40.42233972322949,-3.7010728775468182,0,Hostel,45.0,315.0,1350.0,15,1,1
5342,Justicia,Centro,28004.0,40.425973447801404,-3.7007714154193065,0,Apartment,75.0,525.0,2250.0,14,1,0
5343,Universidad,Centro,28004.0,40.42175945596221,-3.701876078685904,0,Hostel,45.0,315.0,1350.0,15,1,1
5344,Puerta del Angel,Latina,28011.0,40.415327595952505,-3.7245045294266785,1,Apartment,38.0,220.0,900.0,102,10,0
5345,San Isidro,Carabanchel,28019.0,40.392335144976975,-3.7261887262275706,1,Apartment,70.0,490.0,2100.0,113,11,0
5346,Cuatro Caminos,Tetuán,28020.0,40.44852443271309,-3.700993994234523,1,Apartment,407.280000000017,2850.960000000119,12218.40000000051,62,6,0
5347,Palomeras Sureste,Puente de Vallecas,28018.0,40.38595626485337,-3.6429895698741235,1,Apartment,36.0,252.0,1080.0,134,13,0
5348,Ciudad Universitaria,Moncloa - Aravaca,28040.0,40.45645037065211,-3.7141412744077162,1,Apartment,36.0,252.0,1080.0,93,9,0
5349,Hispanoamérica,Chamartín,28016.0,40.4555897911328,-3.6811422883610954,0,Apartment,130.0,910.0,3900.0,54,5,0
5350,Lucero,Latina,28011.0,40.40677814425373,-3.742784327541133,1,Apartment,21.0,147.0,630.0,103,10,0
5351,Sol,Centro,28013.0,40.41811765827086,-3.7029553789452563,0,House,25.0,175.0,750.0,16,1,4
5352,Cortes,Centro,28014.0,40.415665915182096,-3.6973817775668913,1,Apartment,81.0,567.0,2430.0,13,1,0
5353,Delicias,Arganzuela,28045.0,40.3993598155271,-3.6959845348721783,1,Apartment,34.0,238.0,1020.0,25,2,0
5354,Justicia,Centro,28004.0,40.42278288705044,-3.6978070591160943,1,Guest suite,70.0,490.0,2100.0,14,1,3
5355,Casa de Campo,Moncloa - Aravaca,28008.0,40.42713505922539,-3.720444017556502,1,Apartment,25.0,175.0,750.0,91,9,0
5356,Justicia,Centro,28004.0,40.422869222320315,-3.696129863895433,1,Apartment,99.0,693.0,2970.0,14,1,0
5357,Palacio,Centro,28005.0,40.41213974334894,-3.709529796273696,1,Apartment,101.0,707.0,3030.0,11,1,0
5358,Universidad,Centro,28004.0,40.42629942746511,-3.701343173560936,1,Apartment,60.0,420.0,1800.0,15,1,0
5359,Universidad,Centro,28004.0,40.42124655377843,-3.701551423111221,1,Apartment,89.0,623.0,2670.0,15,1,0
5360,Universidad,Centro,28004.0,40.42622938214655,-3.701940971969192,0,Apartment,65.0,455.0,1950.0,15,1,0
5361,Palos de Moguer,Arganzuela,28012.0,40.4043842684155,-3.698131441697245,1,Apartment,139.0,973.0,4170.0,26,2,0
5362,Cortes,Centro,28014.0,40.416524271294925,-3.6946734719984065,1,Apartment,80.0,560.0,2400.0,13,1,0
5363,Niño Jesús,Retiro,28009.0,40.414662962680396,-3.67499741032225,0,Apartment,70.0,490.0,2100.0,36,3,0
5364,Universidad,Centro,28004.0,40.42059413848386,-3.7019743362005992,0,Apartment,40.0,280.0,1200.0,15,1,0
5365,Vallehermoso,Chamberí,28003.0,40.44559090646681,-3.706202871091848,1,Apartment,75.0,525.0,2250.0,76,7,0
5366,Almenara,Tetuán,28029.0,40.46595568387222,-3.6949048797725816,0,Apartment,50.0,350.0,1500.0,64,6,0
5367,Sol,Centro,28013.0,40.41811893626803,-3.700462175975092,1,Apartment,57.0,399.0,1710.0,16,1,0
5368,Imperial,Arganzuela,28005.0,40.40512096450002,-3.7125106869624735,1,Apartment,180.0,1260.0,5400.0,21,2,0
5369,Palacio,Centro,28005.0,40.41173802347545,-3.7092421101619744,1,Apartment,110.0,770.0,3300.0,11,1,0
5370,Embajadores,Centro,28012.0,40.40723953197588,-3.69948980109728,1,Apartment,80.0,560.0,2400.0,12,1,0
5371,Fuente del Berro,Salamanca,28028.0,40.42804098088434,-3.6672119409314345,1,Apartment,59.0,413.0,1770.0,43,4,0
5372,Sol,Centro,28013.0,40.41980579462317,-3.7011179961639966,1,Apartment,90.0,630.0,2700.0,16,1,0
5373,Goya,Salamanca,28009.0,40.42326049761048,-3.6770392668322165,1,Apartment,79.0,553.0,2370.0,42,4,0
5374,Sol,Centro,28012.0,40.41745014660639,-3.702124022477721,1,Loft,69.0,450.0,1500.0,16,1,2
5375,Embajadores,Centro,28005.0,40.40835752461163,-3.7040432651358266,1,Apartment,30.0,150.0,450.0,12,1,0
5376,Pacífico,Retiro,28007.0,40.40105717557807,-3.676826337637815,0,Apartment,80.0,560.0,2400.0,31,3,0
5377,Trafalgar,Chamberí,28010.0,40.43581616688758,-3.7031202598006567,1,Apartment,55.0,385.0,1650.0,73,7,0
5378,Adelfas,Retiro,28007.0,40.4047594303371,-3.669628412776696,0,Condominium,43.0,301.0,1290.0,32,3,7
5379,Lista,Salamanca,28006.0,40.43399171663319,-3.6742952668207534,0,Apartment,99.0,693.0,2970.0,45,4,0
5380,Guindalera,Salamanca,28028.0,40.43754827256114,-3.668371225592416,1,Apartment,40.0,280.0,1200.0,44,4,0
5381,Embajadores,Centro,28005.0,40.410606913314524,-3.708379788619927,1,Apartment,220.0,1540.0,6600.0,12,1,0
5382,Bellas Vistas,Tetuán,28039.0,40.45227305218044,-3.705175599743673,1,House,30.0,210.0,900.0,61,6,4
5383,Sol,Centro,28013.0,40.41905288489926,-3.701655834080575,1,Apartment,150.0,1050.0,4500.0,16,1,0
5384,Bellas Vistas,Tetuán,28039.0,40.447621884233975,-3.7046181245866747,1,Apartment,45.0,315.0,1350.0,61,6,0
5385,Embajadores,Centro,28005.0,40.4110804804039,-3.706575769502485,1,Apartment,79.0,553.0,2370.0,12,1,0
5386,Trafalgar,Chamberí,28010.0,40.43163578085253,-3.7036439579859137,0,Apartment,30.0,210.0,900.0,73,7,0
5387,Sol,Centro,28005.0,40.414987771636326,-3.7066108496289982,1,Apartment,120.0,840.0,3600.0,16,1,0
5388,Cortes,Centro,28014.0,40.412967638875365,-3.697816397188276,1,Apartment,69.0,483.0,2070.0,13,1,0
5389,Justicia,Centro,28004.0,40.424040522924074,-3.699397249220261,1,Apartment,61.0,427.0,1830.0,14,1,0
5390,Prosperidad,Chamartín,28002.0,40.438976736239,-3.6776574862484175,1,Apartment,64.0,448.0,1920.0,52,5,0
5391,Palacio,Centro,28013.0,40.41502683932799,-3.712506777753237,1,Apartment,65.0,455.0,1950.0,11,1,0
5392,Prosperidad,Chamartín,28002.0,40.44252073220342,-3.6735590387145014,0,Apartment,62.0,434.0,1860.0,52,5,0
5393,Berruguete,Tetuán,28039.0,40.455695707050346,-3.702961459872281,1,Apartment,70.0,490.0,2100.0,66,6,0
5394,Sol,Centro,28012.0,40.41557430400431,-3.7028455191910314,1,Condominium,70.0,490.0,2100.0,16,1,7
5395,Universidad,Centro,28015.0,40.427542131925655,-3.7098423256896624,1,Apartment,65.0,455.0,1950.0,15,1,0
5396,Palacio,Centro,28005.0,40.40946780699378,-3.715349839199873,0,Apartment,35.0,245.0,1050.0,11,1,0
