,ACONDICIONAMIENTOVEHICULOS,ACONDICIONAMIENTOVIAJEROS,BARRIO,CALIFICADORPORTAL,CARRETERA,CODIGOCTMESTACIONREDMETRO,CODIGOEMPRESA,CODIGOENTIDAD,CODIGOESTACION,CODIGOINTERCAMBIADOR,CODIGOMUNICIPIO,CODIGONUCLEO,CODIGOPOSTAL,CODIGOPROVINCIA,CODIGOVIA,CORONA123,CORONATARIFARIA,CORREDOR,DENOMINACION,DENOMINACIONABREVIADA,DENOMINACION_SAE,DISTRITO,ENCUESTAAFOROS,ENCUESTADOMICILIARIA,FECHAACTUAL,FECHAALTA,FECHAFIN,FECHAINICIO,GRADOACCESIBILIDAD,HOJA25000,IDESTACION,INTERURBANOS_CODIGOEMT_CRTM,INTERURBANOS_CODIGOEMT_EMPRESA,LATITUD,LINEAS,LONGITUD,MODO,MODOINTERCAMBIADOR,NOMBREVIA,NUMEROPORTAL,OBJECTID,OBSERVACIONES,PARTICULA,SECCIONCENSAL,SECTOR,SECTORURBANO,SITUACION,SITUACIONCALLE,TESELA,TIPO,TIPONUMERO,TIPOVIA,X,Y,ZONATRANSPORTE
284,3,2,024,,,,3644,07901,3138,11,079,0790101,28045,28,04119,1,A,4,Pº MOLINO-PZA.LEGAZPI,Pº del Molino frente al Nº 3,,02,,42,20170920,20010709,,19861001,T,559-3,6_3138,,,40.3906123711893,"156, 180, T32",-3.6943743509633746,6,92.0,Molino,2,285,,del,100,1,0790101625,S,,T07912494,U,N,Paseo,441177.0,4471552.0,079-02-042
285,3,2,091,,,,4816,07901,3799,14,079,0790101,28008,28,04939,2,A,6,PZA.MONCLOA,Pza. Moncloa con  Fernando el Católico,,09,,136,20170920,20010709,,19861001,T,,6_3799,,,40.43380159533857,"1, 44, 138, C1",-3.7184184280695898,6,90.0,Princesa,92,286,,de la,001,5,,S,,,U,N,Calle,439175.0,4476362.0,079-07-136
286,3,2,,,,,111,07901,3800,,079,,28016,28,04833,1,A,1,AV.PIO XII-PZA.PERU,"Av. de Pío XII, 1 (Pza. del Perú)",,05,,90,20170920,20010709,,19861001,T,,6_3800,,,40.46077414926564,"16, 29",-3.676634053917608,6,,Pío XII,1,287,,de,,1,,S,,,U,N,Avda,442742.0,4479328.0,079-05-090
287,3,2,174,,,,4834,07901,3803,,079,,28021,28,06237,2,A,4,CTRA. DE VILLAVERDE A VALLECAS-COALICION,"Ctra. Villaverde a Vallecas, 46",,17,,482,20170920,20010709,,19861001,T,,6_3803,,,40.35563883820514,"123, 130",-3.687183020645289,6,,Villaverde a Vallecas,17,288,,de,108,,,S,,T07915672,U,N,Ctra,441757.0,4467665.0,079-17-482
288,3,2,174,,,,4833,07901,3804,,079,,28041,28,06237,2,A,4,CTRA. DE VILLAVERDE A VALLECAS-COALICION,Ctra. Villaverde a Vallecas frente Nº48,,17,,471,20170920,20010709,,19861001,T,,6_3804,,,40.3556473588057,"123, 130",-3.687265542529078,6,,Villaverde a Vallecas,17,289,,de,097,,,S,,T07915794,U,N,Ctra,441750.0,4467666.0,079-17-471
289,3,2,031,,,,4864,07901,3805,,079,0790101,28007,28,01357,1,A,3,AV.CDAD.BARCELONA-M30,"Av. Ciudad de Barcelona, 111",,03,,64,20170920,20010709,,19861001,T,,6_3805,,,40.399043839684374,"10, 136, 310, N10, N25",-3.6704544748507555,6,,Ciudad de Barcelona,111,290,,de la,001,3,,S,,,U,N,Avda,443214.0,4472472.0,079-03-064
290,3,2,,,,,4828,07901,3806,,079,,28046,28,01213,1,A,1,Pº CASTELLANA-GRAL.YAGUE,"Pº de la Castellana, 152",,05,,92,20170920,20010709,,19861001,T,,6_3806,,,40.45583923075493,5,-3.690029463846266,6,,Castellana,150,291,,de la,,1,,S,,,U,N,Paseo,441602.0,4478789.0,079-05-092
291,3,2,131,,,,4841,07901,3808,,079,,28053,28,02059,2,A,3,ESTEBAN CARROS-COOP.ELECTRICA,Esteban Carros frente al Nº 10,,13,,374,20170920,20010709,,19861001,T,,6_3808,,,40.373656958909784,102,-3.6577287311879583,6,,Esteban Carros,37,292,,de,002,3,,S,,,U,N,Calle,444273.0,4469646.0,079-13-374
292,3,2,131,,,,4843,07901,3809,,079,,28053,28,10845,2,A,3,PADRE LLANOS-ESTEBAN CARROS,"Av. Padre Llanos, 22",,13,,374,20170920,20010709,,19861001,T,,6_3809,,,40.3749444699897,102,-3.65628055505171,6,,Padre Llanos,22,293,,del,002,3,,S,,,U,N,Calle,444397.0,4469788.0,079-13-374
293,3,2,5,,,,1421,07901,1532,,079,,28003,28,01573,1,A,6,CRISTOBAL BORDIU-STA.ENGRACIA,"Cristobal Bordiú, 6",,07,,129,20170920,20010709,,19861001,T,,6_1532,,,40.443190430811,45,-3.7035194451317492,6,,Cristóbal Bordiú,6,294,,de,105,1,,S,,,U,N,Calle,440447.0,4477394.0,079-07-129
294,3,2,071,,,,1422,07901,1533,316,079,,28003,28,01573,1,A,6,CRISTOBAL BORDIU-ALENZA,"Cristobal Bordiú, 30-Bis",,07,,123,20170920,20010709,,19861001,T,,6_1533,,,40.44307954435898,45,-3.7010067042620545,6,93.0,Cristóbal Bordiú,30,295,,de,001,,,S,,,U,N,Calle,440660.0,4477380.0,079-07-123
295,3,2,5,,,,1423,07901,1534,,079,,28003,28,01573,1,A,6,CRISTOBAL BORDIU-ALONSO CANO,"Cristobal Bordiú, 40",,07,,123,20170920,20010709,,19861001,T,,6_1534,,,40.44292782718397,45,-3.6977860569562337,6,,Cristóbal Bordiú,40,296,,de,109,1,,S,,,U,N,Calle,440933.0,4477361.0,079-07-123
296,3,2,021,,,,1170,07901,1537,11,079,0790101,28045,28,01675,1,A,4,Pº DELICIAS-PZA.LEGAZPI,"Pº de las Delicias, 154",,02,,38,20170920,20010709,,19861001,T,,6_1537,,,40.39202470595572,"8, 19, 45, 47, 59, 62, 76, 85, 86, 247",-3.695081296798211,6,92.0,Delicias,150,297,,de las,001,1,0790101A01,S,,T0799393,U,N,Paseo,441118.0,4471709.0,079-02-038
297,3,2,,,,,2405,07901,1541,,079,,28008,28,06230,2,A,6,AVDA. VALLADOLID,"Av. de Valladolid, 2",,09,,226,20170920,20010709,,19861001,T,,6_1541,,,40.4269415276192,46,-3.727741093701039,6,,Valladolid,19,298,,de,,5,,S,,,U,N,Avda,438378.0,4475607.0,079-09-226
298,3,2,,,,,2409,07901,1543,,079,,28008,28,06230,2,A,6,AVDA. VALLADOLID,Av. de Valladolid frente al Nº 65,,09,,226,20170920,20010709,,19861001,T,,6_1543,,,40.432074305264514,46,-3.7324060689720375,6,,Valladolid,69,299,,de,,5,,S,,,U,N,Avda,437987.0,4476180.0,079-09-226
299,3,2,091,,,,2413,07901,1545,,079,0790101,28040,28,10724,2,A,6,MARTIN FIERRO-OBISPO TREJO,Av Martín Fierro  con  Obispo Trejo,,09,,218,20170920,20010709,,19861001,T,,6_1545,,,40.43610704110408,U,-3.7315065470672812,6,,Martín Fierro,8,300,,de,001,5,,S,,,U,N,Calle,438067.0,4476627.0,079-09-218
300,3,2,091,,,,2417,07901,1547,,079,0790101,28040,28,07713,2,A,6,AV.JUAN HERRERA-PZA.C.CISNEROS,Av Juan Herrera con Pza Cdal. Cisneros,,09,,218,20170920,20010709,,19861001,T,,6_1547,,,40.43954872115228,"46, U",-3.7271811806978525,6,,Juan de Herrera,SN,301,Con Plaza del Cardenal Cisneros,de,001,5,,S,,,U,SN,Avda,438437.0,4477006.0,079-09-218
301,3,2,091,,,,2418,07901,1550,,079,0790101,28040,28,07713,2,A,6,AV.JUAN HERRERA-PZA.C.CISNEROS,Av JuanHerrera con Pza CardenalCisneros,,09,,218,20170920,20010709,,19861001,T,,6_1550,,,40.43968236437105,"46, 160, 161",-3.7274184362155034,6,,Juan de Herrera,2,302,,de,001,5,,S,,,U,N,Avda,438417.0,4477021.0,079-09-218
302,3,2,101,,,,4534,07901,3351,,079,0790101,28047,28,45328,2,A,5,CONCEJAL FCO.J.MARTIN-GOTARRENDURA,Fco.José Jiménez frente Gotarrendura,,10,,267,20170920,20010709,,19861001,T,,6_3351,,,40.40200671774708,119,-3.7359222106091643,6,,Concejal Francisco José Jiménez Martín,SN,303,"Con Calle Gotarrendura
",del,215,3,0790101A01,S,,T07910367,U,SN,Calle,437661.0,4472845.0,079-10-267
303,3,2,,,,,2410,07901,1554,,079,,28008,28,09008,2,A,6,AVDA. VALLADOLID,"Av. de Valladolid, 61",,09,,225,20170920,20010709,,19861001,T,,6_1554,,,40.43162500221754,46,-3.732224357005264,6,,Loeches,1,304,,de,,5,,S,,,U,N,Calle,438002.0,4476130.0,079-09-225
304,3,2,,,,,2408,07901,1555,,079,,28008,28,06230,2,A,6,AV.VALLADOLID-BRIGADA TRAFICO,"Av. de Valladolid, 41",,09,,225,20170920,20010709,,19861001,T,,6_1555,,,40.42886506430369,"46, N20",-3.729872030763443,6,,Valladolid,45,305,,de,,5,,S,,,U,N,Avda,438199.0,4475822.0,079-09-225
305,3,2,2,,,,2647,07901,1434,,079,,28020,28,00886,1,A,6,BRAVO MURILLO-LOPE DE HARO,"Bravo Murillo, 204",,06,,115,20170920,20010709,,19861001,T,,6_1434,,,40.45672316960467,"66, 124, 126",-3.701844168820464,6,,Bravo Murillo,204,306,,de,54,1,,S,,,U,N,Calle,440601.0,4478895.0,079-06-115
306,3,2,063,,,,4083,07901,1435,348,079,0790101,28020,28,00886,1,A,6,BRAVO MURILLO-FRANCISCO MEDRANO,"Bravo Murillo, 240",,06,,112,20170920,20010709,,19861001,T,559-1,6_1435,,,40.45890056328311,"66, 124, N23",-3.700004489210726,6,93.0,Bravo Murillo,238,307,,de,057,,,S,,T0794156,U,N,Calle,440759.0,4479135.0,079-06-112
307,3,2,085,,,,1490,07901,1441,,079,0790101,28029,28,08730,1,A,7,SINESIO DELGADO-HOSPITAL CARLOS III,"Sinesio Delgado, 10",,08,,199,20170920,20010709,,19861001,T,559-1,6_1441,,,40.47472508195789,147,-3.691871298810018,6,,Sinesio Delgado,6,308,,de,098,,,S,,T0791808,U,N,Calle,441462.0,4480887.0,079-08-199
308,3,2,085,,,,1776,07901,1442,,079,,28029,28,08730,1,A,7,SINESIO DELGADO-FINISTERRE,"Sinesio Delgado, 20",,08,,198,20170920,20010709,,19861001,T,559-1,6_1442,,,40.4751824861347,147,-3.699461610462336,6,,Sinesio Delgado,18,309,,de,097,,,S,,T0791952,U,N,Calle,440819.0,4480942.0,079-08-198
309,3,2,4,,,,1781,07901,1445,,079,,28029,28,08805,2,A,7,MELCHOR FDEZ.ALMAGRO-AV.FERROL,"Melchor Fernández Almagro, 64",,08,,183,20170920,20010709,,19861001,T,,6_1445,,,40.47623212210564,147,-3.707037306299694,6,,Melchor Fernández Almagro,62,310,,de,86,2,,S,,,U,N,Calle,440178.0,4481064.0,079-08-183
310,3,2,084,,,,1783,07901,1446,,079,,28029,28,08805,1,A,7,MELCHOR FDEZ.ALMAGRO-AV.BETANZOS,"Melchor Fernández Almagro, 80",,08,,183,20170920,20010709,,19861001,T,559-1,6_1446,,,40.47554933174007,147,-3.710331434014534,6,,Melchor Fernández Almagro,80,311,,de,084,,,S,,T0791872,U,N,Calle,439898.0,4480990.0,079-08-183
311,3,2,174,L,,,1797,07901,1448,,079,0790101,28021,28,06237,2,A,4,CTRA.VILLAVERDE A VALLECAS-UNANIMIDAD,Ctra. Villaverde con Av de los Rosales,,17,,482,20170920,20010709,,19861001,T,,6_1448,,,40.357833504856124,"23, 130",-3.684743952952299,6,,Villaverde a Vallecas,46,312,,de,108,,0790101A01,S,,T07915315,U,N,Ctra,441966.0,4467907.0,079-17-482
312,3,2,,,,,1786,07901,1449,,079,,28029,28,08996,2,A,7,MONFORTE DE LEMOS Nº 163,"Monforte de Lemos, 163",,08,,178,20170920,20010709,,19861001,T,,6_1449,,,40.477041198361135,"126, 132, 137, 147",-3.714655122172243,6,,Monforte de Lemos,163,313,,de,,2,,S,,,U,N,Avda,439533.0,4481159.0,079-08-178
313,3,2,,,,,1506,07901,1450,,079,,28029,28,08173,2,A,7,AV.BETANZOS-LA BAÑEZA,"Av. de Betanzos, frente al Nº 45",,08,,179,20170920,20010709,,19861001,T,,6_1450,,,40.47632053199323,"42, 49, 126, 128, 147",-3.711721760040361,6,,Betanzos,45,314,,de,,2,,S,,,U,N,Avda,439781.0,4481077.0,079-08-179
314,3,2,131,,,,5083,07901,3664,,079,0790101,28053,28,01924,1,A,3,EMBAJADORES-DEPURADORA LA CHINA,Embajadores  junto  Depuradora LA CHINA,,13,,369,20170920,20010709,,19861001,T,559-4,6_3664,,,40.369901447376066,T32,-3.6801349348087395,6,,Embajadores,324,315,,de los,014,3,0790101861,S,,T07913860,U,N,Calle,442368.0,4469244.0,079-13-369
315,3,2,021,,,,3365,07901,3141,,079,0790101,28045,28,11672,1,A,4,AV. PLANETARIO-MENESES,"Retama, 3",,02,,43,20170920,20010709,,19861001,T,,6_3141,,,40.39360238137556,"148, 156, N13",-3.682784399555812,6,,Planetario,13,316,,del,001,,0790101A01,S,,T0799393,U,N,Avda,442163.0,4471876.0,079-02-043
316,3,2,087,,,,1742,07901,3009,,079,,28034,28,07756,1,A,7,LA MASO-SALOU,La Masó frente al Nº 91,,08,,161,20170920,20010709,,19861001,T,559-1,6_3009,,,40.48673002479483,134,-3.714334951085763,6,,La Maso,78,317,,de,138,,,S,,T0791122,U,N,Calle,439569.0,4482234.0,079-08-161
317,3,2,131,,,,5084,07901,3663,,079,0790101,28053,28,01924,1,A,3,EMBAJADORES-DEPURADORA LA CHINA,Embajadores  frente Depuradora LA CHINA,,13,,369,20170920,20010709,,19861001,T,559-4,6_3663,,,40.37003553323147,T32,-3.6799015249724363,6,,Embajadores,324,318,,de los,014,3,0790101861,S,,T07914792,U,N,Calle,442388.0,4469258.0,079-13-369
318,3,2,085,,,,1737,07901,3014,,079,,28029,28,08996,1,A,7,MONFORTE DE LEMOS-PARQUE BOMBEROS,"Av Monforte de Lemos, 75",,08,,197,20170920,20010709,,19861001,T,559-1,6_3014,,,40.479870339147034,"134, 137",-3.700513145384754,6,,Monforte de Lemos,75,319,,de,093,,,S,,T0791595,U,N,Avda,440734.0,4481463.0,079-08-197
319,3,2,081,,,,3269,07901,3018,,079,0790101,28034,28,08431,2,A,7,SAN MODESTO-HOSPITAL RAMON Y CAJAL,San Modesto S/N con Antonio Robles,,08,,189,20170920,20010709,,19861001,T,,6_3018,,,40.48599186479731,135,-3.6931341903864445,6,,San Modesto,SN,320,Con Calle de Anoniorrobles,de,001,2,,S,,,U,SN,Calle,441365.0,4482138.0,079-08-189
320,3,2,086,,,,3270,07901,3019,311,079,0790101,28034,28,08431,1,A,7,HOSPITAL RAMON Y CAJAL,Hospital Ramón y Cajal,,08,,187,20170920,20010709,,19861001,T,559-1,6_3019,,,40.48776985382782,"125, 135, SE720",-3.693699445986762,6,92.0,San Modesto,50,321,,de,111,,,S,,T079916887,U,N,Calle,441319.0,4482336.0,079-08-187
321,3,2,086,,,,3271,07901,3020,,079,0790101,28034,28,40090,1,A,7,ANTONIO ROBLES-HOSPITAL RAMON Y CAJAL,"Antonio Robles, 2 con C/ San Modesto",,08,,187,20170920,20010709,,19861001,T,559-1,6_3020,,,40.4862671549748,"125, 135, SE720",-3.6932991847714876,6,,Antoniorrobles,1,322,Con Calle de San Modesto,de,111,,,S,,T079916887,U,N,Calle,441351.0,4482169.0,079-08-187
322,3,2,023,,,,1122,07901,247,,079,0790101,28045,28,01642,1,A,4,Pº CHOPERA-PZA.GRAL.MAROTO,"Pº de la Chopera,10 con Pza Gral Maroto",,02,,37,20170920,20010709,,19861001,T,559-3,6_247,,,40.39329973910054,"6, 18, 78, 148, N12, N14",-3.6982974139312828,6,,Chopera,12,323,,de la,047,1,0790101624,S,,T07911654,U,N,Paseo,440846.0,4471853.0,079-02-037
323,3,2,102,,,,1454,07901,3025,,079,,28011,28,01080,2,A,5,CARAMUEL-ANTILLON,"Caramuel, 32",,10,,269,20170920,20010709,,19861001,T,,6_3025,,,40.41058450978329,"138, N18",-3.7271879494843176,6,,Caramuel,32,324,,de,015,3,,S,,,U,N,Calle,438410.0,4473791.0,079-10-269
324,3,2,102,,,,1457,07901,3026,,079,,28011,28,01080,1,A,5,CARAMUEL-DOÑA MENCIA,Caramuel frente al Nº 42,,10,,269,20170920,20010709,,19861001,T,559-3,6_3026,,,40.409452980112896,138,-3.7284360625547412,6,,Caramuel,42,325,,de,021,,,S,,T0799718,U,N,Calle,438297.0,4473665.0,079-10-269
325,3,2,102,,,,1461,07901,3028,,079,,28011,28,05744,1,A,5,SEPULVEDA-GOTARRENDURA,Sepúlveda frente al Nº 7,,10,,266,20170920,20010709,,19861001,T,559-3,6_3028,,,40.40399543214561,138,-3.737033475785511,6,,Sepúlveda,20,326,,de,040,,,S,,T07910574,U,N,Calle,437577.0,4473063.0,079-10-266
326,1,1,023,,,,5776,07901,5840,,079,0790101,28045,28,02671,1,A,4,GUILLERMO DE OSMA-PZA.GRAL.MAROTO,,,02,,38,20170920,20081017,,20080920,P,559-3,6_5840,,,40.393875324298044,62,-3.697478443683069,6,,Guillermo de Osma,14,327,,de,044,,0790101623,S,,T07911838,U,N,Calle,440916.0,4471916.0,079-02-038
327,3,1,023,,,,4152,07901,5832,,079,0790101,28045,28,02671,1,A,4,GUILLERMO DE OSMA-PZA.GRAL.MAROTO,,,02,,38,20170920,20081007,,20080920,P,559-3,6_5832,,,40.3936212817364,62,-3.697627340235646,6,,Guillermo de Osma,29,328,,de,047,1,0790101623,S,,T07912093,U,N,Calle,440903.0,4471888.0,079-02-038
328,3,2,103,,,,1474,07901,3035,,079,,28011,28,05744,2,A,5,SEPULVEDA-CONC.FCO.J.JIMENEZ M.,"Sepúlveda, 216",,10,,261,20170920,20010709,,19861001,T,,6_3035,,,40.40054292550461,"138, N18",-3.754784312757406,6,,Sepúlveda,216,329,,de,213,3,,S,,,U,N,Calle,436059.0,4472696.0,079-10-261
329,3,2,107,,,,652,07901,3042,,079,,28044,28,07297,2,A,5,AV.RAFAEL FINAT-GRAL.SALIQUET,"Av. Rafael Finat, 117",,10,,246,20170920,20010709,,19861001,T,,6_3042,,,40.375116554502824,139,-3.772935961871152,6,,Rafael Finat,117,330,,de,194,3,,S,,,U,N,Calle,434494.0,4469887.0,079-10-246
330,3,2,107,,,,587,07901,3043,,079,0790101,28044,28,07659,2,A,5,GRAL.ROMERO BASART-GRAL.FANJUL,Gral.Romero Basart con AvGeneral Fanjul,,10,,243,20170920,20010709,,19861001,T,,6_3043,,,40.381757797012455,"17, 139",-3.775403245431832,6,,General Romero Basart,SN,331,,del,187,3,0790101A01,S,,T07913316,U,SN,Calle,434291.0,4470626.0,079-10-243
331,3,2,116,,,,665,07901,3047,,079,,28044,28,01580,2,A,4,Cº DE LAS CRUCES-MASCARAQUE,"Cº de las Cruces, 20",,11,,303,20170920,20010709,,19861001,T,,6_3047,,,40.37422876098774,139,-3.755939888415548,6,,Cruces,20,332,,de las,147,3,,S,,,U,N,Cmno,435936.0,4469776.0,079-11-303
332,3,2,116,,,,666,07901,3048,,079,,28044,28,01580,2,A,4,Cº DE LAS CRUCES-JOSE JORDAN,"Cº de las Cruces, 44",,11,,303,20170920,20010709,,19861001,T,,6_3048,,,40.37228878280389,139,-3.7577793367612924,6,,Cruces,48,333,,de las,146,3,,S,,,U,N,Cmno,435778.0,4469562.0,079-11-303
333,3,2,136,,,,3332,07901,3049,,079,,28038,28,01751,2,A,3,BALTASAR SANTOS,Baltasar Santos con C/ Sierra Toledana,,13,,338,20170920,20010709,,19861001,T,,6_3049,,,40.40298764970925,141,-3.6598521138414655,6,,Doctor Lozano,18,334,,del,184,3,,S,,,U,N,Calle,444117.0,4472903.0,079-13-338
334,3,2,141,,,,4516,07901,3329,,079,0790101,28030,28,09794,2,A,3,VALDEBERNARDO-HACIENDA PAVONES,Valdebernardo con  Hacienda de Pavones,,14,,394,20170920,20010709,,19861001,T,,6_3329,,,40.39964638130172,"8, 20",-3.6321861524662995,6,,Valdebernardo,SN,335,Con Calle de la Hacienda de Pavones,de,079,4,,S,,T07910531,U,SN,Calle,446462.0,4472515.0,079-14-394
335,3,2,206,A,,,3524,07901,3331,,079,0790101,28022,28,07648,1,A,2,FUENTELVIEJO-FUENSAVIÑAN,"Fuentelviejo, 40",,20,,558,20170920,20010709,,19861001,T,559-2,6_3331,,,40.44840449274413,77,-3.5706726957818375,6,,Fuentelviejo,23,336,,de,120,,,S,,T0795578,U,N,Calle,451717.0,4477892.0,079-20-558
336,3,2,206,,,,3516,07901,3338,,079,,28022,28,10972,2,A,2,NANCLARES DE OCA-ARCAUTE,Nanclares de Oca frente a C/ Arcaute,,20,,557,20170920,20010709,,19861001,T,,6_3338,,,40.44400908317986,77,-3.580163092527275,6,,Nanclares de Oca,1,337,,de,068,4,,S,,,U,N,Calle,450909.0,4477409.0,079-20-557
337,3,2,206,,,,3530,07901,3341,,079,,28022,28,A0107,2,A,2,AV.SEGUNDA-CALLE DIEZ,Av. número Dos frente al Nº 16,,20,,556,20170920,20010709,,19861001,T,,6_3341,,,40.44569425090361,"77, N5",-3.5942926554558077,6,,Segunda,12,338,, ,069,,,S,,T0795588,U,N,Avda,449712.0,4477604.0,079-20-556
338,3,2,,,,,3294,07901,2982,,079,,28034,28,04376,2,A,7,NURIA-PEÑA SIRIO,"Nuria, 28",,08,,161,20170920,20010709,,19861001,T,,6_2982,,,40.49191834706358,"133, N23",-3.705301936443769,6,,Nuria,28,339,,de,,2,,S,,,U,N,Calle,440339.0,4482804.0,079-08-161
339,3,2,087,,,,1745,07901,2984,275,079,,28034,28,01315,1,A,7,CERRO DEL CASTAÑAR-LA MASO,"Cerro del Castañar, 70",,08,,161,20170920,20010709,,19861001,T,559-1,6_2984,,,40.49187128149171,"133, 134",-3.7133024983373772,6,93.0,Cerro del Castañar,70,340,,del,137,,,S,,T079901,U,N,Calle,439661.0,4482804.0,079-08-161
340,3,2,085,,,,1736,07901,2990,,079,,28029,28,08996,1,A,7,MONFORTE DE LEMOS-PARQUE BOMBEROS,Av Monforte de Lemos (Pque de Bomberos),,08,,196,20170920,20010709,,19861001,T,559-1,6_2990,,,40.48009369318756,"134, 137",-3.7005965679579957,6,,Monforte de Lemos,24,341,,de,099,,,S,,T0791481,U,N,Avda,440727.0,4481488.0,079-08-196
341,3,2,087,,,,1739,07901,2994,,079,,28034,28,07756,1,A,7,LA MASO-AV.CARDENAL HERRERA ORIA,"La Masó, 103",,08,,161,20170920,20010709,,19861001,T,559-1,6_2994,,,40.483789362193676,134,-3.7141299523190745,6,,La Maso,103,342,,de,138,,,S,,T0791276,U,N,Calle,439584.0,4481908.0,079-08-161
342,3,2,7,,,,1741,07901,2995,,079,,28034,28,07756,2,A,7,LA MASO-SALOU,"La Masó, 91",,08,,161,20170920,20010709,,19861001,T,,6_2995,,,40.48670228102035,134,-3.714096726413938,6,,La Maso,91,343,,de,138,2,,S,,,U,N,Calle,439589.0,4482231.0,079-08-161
343,3,2,087,B,,,1743,07901,2996,,079,,28034,28,07756,1,A,7,LA MASO-HOSPITAL RUBER INTERNACIONAL,"La Masó, 83",,08,,161,20170920,20010709,,19861001,T,559-1,6_2996,,,40.48962244722238,134,-3.7140961210449195,6,,La Maso,81,344,,de,137,,,S,,T0791037,U,N,Calle,439605.0,4482506.0,079-08-161
344,3,2,081,,,,1753,07901,2999,,079,0790101,28034,28,07756,2,A,7,LA MASO-MARBELLA,"La Masó, 7",,08,,161,20170920,20010709,,19861001,T,,6_2999,,,40.49504953176936,"134, N23",-3.7074233886977654,6,,La Maso,9,345,,de,001,2,0790101A01,S,,T079169,U,N,Calle,440162.0,4483153.0,079-08-161
345,3,2,087,,,,1762,07901,3003,,079,0790101,28034,28,01550,1,A,7,COSTA BRAVA-LA MASO,"Costa Brava, 6 con C/ La Masó",,08,,160,20170920,20010709,,19861001,T,559-1,6_3003,,,40.49700841199999,"134, 178, N23",-3.7046231149404605,6,,Costa Brava,31,346,Frente al nº 31,de la,131,,,S,,T079684,U,N,Calle,440401.0,4483369.0,079-08-160
346,3,2,181,,,,1806,07901,2946,,079,,28031,28,02796,2,A,3,Cº HORMIGUERAS-TORRE DE DON MIGUEL,"Cº Hormigueras, 125",,18,,495,20170920,20010709,,19861001,T,,6_2946,,,40.374258807261114,"130, T31",-3.64522470588589,6,,Hormigueras,123,347,,de las,002,3,,S,,,U,N,Cmno,445335.0,4469705.0,079-18-495
347,3,2,,,,,1644,07901,2875,,079,,28039,28,09120,2,A,6,STO.A.DE LA GUARDA-GRAL.HIERRO MTNEZ.,"Av. de Santo Angel de la Guarda, 13",,09,,211,20170920,20010709,,19861001,T,,6_2875,,,40.45988335910588,"126, 127, 132, N21",-3.7124920030262203,6,,Santo Ángel de la Guarda,15,348,,de,,5,,S,,,U,N,Avda,439701.0,4479253.0,079-09-211
348,3,2,061,,,,1674,07901,2877,215,079,,28039,28,11041,1,A,6,AV.PABLO IGLESIAS-ALEJANDRO RGUEZ.,"Av. Pablo Iglesias, 92",,06,,114,20170920,20010709,,19861001,T,,6_2877,,,40.45671579745443,"127, 132, N21",-3.711904267718078,6,93.0,Pablo Iglesias,92,349,,de,001,,,S,,,U,N,Avda,439748.0,4478901.0,079-06-114
349,3,2,065,,,,1682,07901,2879,,079,0790101,28039,28,45087,1,A,6,Cº DEL CHORRILLO,Cº del Chorrillo frente pistas de tenis,,06,,104,20170920,20010709,,19861001,T,559-1,6_2879,,,40.468014821486804,128,-3.71162800753195,6,,Chorrillo,SN,350,,del,099,,,S,,T0792664,U,N,Cmno,439782.0,4480155.0,079-06-104
350,3,2,065,,,,1683,07901,2880,,079,0790101,28039,28,45087,1,A,6,CNO. DEL CHORRILLO,Cº del Chorrillo S/N (Parque),,06,,104,20170920,20010709,,19861001,T,559-1,6_2880,,,40.46765456674011,128,-3.711527457778147,6,,Chorrillo,SN,351,,del,099,,,S,,T0792663,U,N,Cmno,439790.0,4480115.0,079-06-104
351,3,2,,,,,126,07901,2885,,079,,28036,28,00919,1,A,1,AV.BURGOS Nº 30,"Av. de Burgos, 30",,05,,84,20170920,20010709,,19861001,T,,6_2885,,,40.47934822292049,"129, 150",-3.6755225306311945,6,,Burgos,30,352,,de,,1,,S,,,U,N,Avda,442852.0,4481389.0,079-05-084
352,3,2,051,,,,128,07901,2886,,079,0790101,28036,28,05509,1,A,1,AV.SAN LUIS-AV.BURGOS,Av de San Luís  esquina Av de Burgos,,05,,84,20170920,20010709,,19861001,T,,6_2886,,,40.480540987238,"129, 150",-3.6749091736367054,6,,San Luis,SN,353,Con Calle de Pastoralpeño,de,001,1,,S,,,U,SN,Avda,442905.0,4481521.0,079-05-084
353,3,2,159,,,,132,07901,2888,,079,0790101,28033,28,05509,1,A,1,AV.SAN LUIS-SERRANO GALVACHE,"Av. de San Luís, 95",,15,,396,20170920,20010709,,19861001,T,559-2,6_2888,,,40.47737981514056,"129, 150",-3.6709095114922565,6,,San Luis,158,354,Frente al nº 154,de,161,,,S,,T0791669,U,N,Avda,443241.0,4481168.0,079-15-396
354,3,2,159,,,,137,07901,2894,96,079,0790101,28033,28,00582,2,A,1,ARTURO SORIA Nº 329,"Arturo Soria, 329",,15,,396,20170920,20010709,,19861001,T,559-2,6_2894,,,40.48038730967539,"125, 129, 150, N1",-3.6672271096289717,6,92.0,Arturo Soria,329,355,,de,170,4,0790101153,S,,T0791519,U,N,Calle,443556.0,4481499.0,079-15-396
