,BARRIO,CODIGOPOSTAL,DENOMINACION,DISTRITO,LATITUD,LONGITUD,TIPOTRANSPORTE,BARRIO_NOMBRE,DISTRITO_NOMBRE
2638,181.0,28031.0,PZA.JUAN DE MALASAÑA,18.0,40.37963581162396,-3.6213517014451275,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
2639,135.0,28038.0,SANTILLANA DEL MAR-ALTO DEL ARENAL,13.0,40.39031850308115,-3.6458725921667177,Autobus,Portazgo,Puente de Vallecas
2640,111.0,28019.0,Pº STA.Mª CABEZA-BALEARES,11.0,40.38986318955408,-3.71275598234988,Autobus,Comillas,Carabanchel
2641,156.0,28043.0,TORRELAGUNA-EMILIO VARGAS,15.0,40.4474207013077,-3.65664206245132,Autobus,San Juan Bautista,Ciudad Lineal
2642,45.0,28028.0,FCO.SILVELA-DIEGO DE LEON,4.0,40.43491824207379,-3.675078199718852,Autobus,Lista,Salamanca
2643,13.0,28014.0,Pº PRADO-BANCO DE ESPAÑA,1.0,40.41806678835113,-3.6941230093520487,Autobus,Cortes,Centro
2644,31.0,28014.0,Pº REINA CRISTINA-JULIAN GAYARRE,3.0,40.406382954878815,-3.6848814700182846,Autobus,Pacífico,Retiro
2645,86.0,28050.0,CASTIELLO DE JACA-BURGUETE,8.0,40.504844196897906,-3.67697001015832,Autobus,Valverde,Fuencarral - El Pardo
2646,86.0,28050.0,AV.STO.DOMINGO CALZADA-RABANAL CAMINO,8.0,40.509062087984425,-3.6735894868749863,Autobus,Valverde,Fuencarral - El Pardo
2647,86.0,28050.0,AV.STO.DOMINGO CALZADA-AV.Cº SANTIAGO,8.0,40.50871764907907,-3.670847746614503,Autobus,Valverde,Fuencarral - El Pardo
2648,86.0,28050.0,TIERRA DE MELIDE-SIERRA ATAPUERCA,8.0,40.50749721108664,-3.6653354952870063,Autobus,Valverde,Fuencarral - El Pardo
2649,181.0,28031.0,AV.VILLA DE VALLECAS-CONGOSTO,18.0,40.36975829990321,-3.6180317661865096,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
2650,181.0,28053.0,MERCAMADRID-NAVES AUXILIARES,18.0,40.36352755308919,-3.656688194372727,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
2651,181.0,28031.0,FUENTIDUEÑA-CENTRO DE SALUD,18.0,40.372457511445106,-3.622061340506988,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
2652,134.0,28038.0,AV.ALBUFERA-AV.RAFAEL ALBERTI,13.0,40.387387403682574,-3.6399419370377,Autobus,Palomeras Sureste,Puente de Vallecas
2653,134.0,28038.0,AV.ALBUFERA-AV.PABLO NERUDA,13.0,40.38884662406284,-3.64324293029182,Autobus,Palomeras Sureste,Puente de Vallecas
2654,91.0,28011.0,Cº CAMPAMENTO-VILLAMANIN (BATAN),9.0,40.40727496753835,-3.753056280810948,Autobus,Casa de Campo,Moncloa - Aravaca
2655,171.0,28021.0,SAN EUSTAQUIO-LAGUNA DEL MARQUESADO,17.0,40.33428612336887,-3.701159606187439,Autobus,"Villaverde Alto, Casco Histórico de Villaverde",Villaverde
2656,171.0,28021.0,RESINA-SAN EUSTAQUIO,17.0,40.336108821255905,-3.7018895889984096,Autobus,"Villaverde Alto, Casco Histórico de Villaverde",Villaverde
2657,171.0,28021.0,LAGUNA DEL MARQUESADO-SAN ERASMO,17.0,40.33377454719654,-3.7071509397727684,Autobus,"Villaverde Alto, Casco Histórico de Villaverde",Villaverde
2658,13.0,28014.0,PLAZA DE CIBELES,1.0,40.41898505059832,-3.6932922044927663,Autobus,Cortes,Centro
2659,83.0,28035.0,LA BAÑEZA-Cº DE GANAPANES,8.0,40.47560062814497,-3.7163980135255046,Autobus,Peñagrande,Fuencarral - El Pardo
2660,201.0,28037.0,CASTILLO UCLES-HNOS.GARCIA NOBLEJAS,20.0,40.42639980989906,-3.6287329583976313,Autobus,Simancas,San Blas - Canillejas
2661,83.0,28035.0,LA BAÑEZA-CANDIDO MATEOS,8.0,40.475431594795424,-3.718227350014285,Autobus,Peñagrande,Fuencarral - El Pardo
2662,84.0,28029.0,MONFORTE DE LEMOS Nº 169,8.0,40.477200204859464,-3.715427856273048,Autobus,Pilar,Fuencarral - El Pardo
2663,84.0,28029.0,LA BAÑEZA-PONFERRADA,8.0,40.476266860571656,-3.7132395543056167,Autobus,Pilar,Fuencarral - El Pardo
2664,83.0,28035.0,LA BAÑEZA-CANDIDO MATEOS,8.0,40.475187313112585,-3.7182935291575383,Autobus,Peñagrande,Fuencarral - El Pardo
2665,83.0,28035.0,FERMIN CABALLERO-ISLAS CIES,8.0,40.47914041471566,-3.719493070900321,Autobus,Peñagrande,Fuencarral - El Pardo
2666,15.0,28015.0,SAN BERNARDO-MQUES.DE LEGANES,1.0,40.422083845718795,-3.707675042245506,Autobus,Universidad,Centro
2667,73.0,28010.0,ELOY GONZALO-JUAN DE AUSTRIA,7.0,40.4348901461056,-3.699614848450085,Autobus,Trafalgar,Chamberí
2668,22.0,28005.0,Pº ACACIAS-GTA.PIRAMIDES,2.0,40.4012980389466,-3.7133069363992632,Autobus,Acacias,Arganzuela
2669,111.0,28019.0,ANTONIO LEYVA-PZA.FDEZ LADREDA,11.0,40.38599018248238,-3.7171888690412014,Autobus,Comillas,Carabanchel
2670,117.0,28025.0,VIA LUSITANA - PZA.ELIPTICA,11.0,40.384515940767976,-3.718745255311128,Autobus,Abrantes,Carabanchel
2671,15.0,28013.0,GRAN VIA-SAN BERNARDO,1.0,40.42128548591271,-3.707270760910059,Autobus,Universidad,Centro
2672,11.0,28013.0,JACOMETREZO-PZA. DE SANTO DOMINGO,1.0,40.42031017770017,-3.707245426561041,Autobus,Palacio,Centro
2673,16.0,28013.0,JACOMETREZO-PZA. DE SANTO DOMINGO,1.0,40.4201248520359,-3.707065860417493,Autobus,Sol,Centro
2674,16.0,28013.0,JACOMETREZO-PZA. DE SANTO DOMINGO,1.0,40.42012994367733,-3.707289925407717,Autobus,Sol,Centro
2675,164.0,28043.0,GRAN VIA HORTALEZA,16.0,40.468193677055844,-3.648012698873597,Autobus,Pinar del Rey,Hortaleza
2676,103.0,28047.0,CONCEJAL FCO.J.JIMENEZ-ALEJANDRINA MORAN,10.0,40.400524624559694,-3.7468569086700887,Autobus,Lucero,Latina
2677,103.0,28047.0,CONCEJAL FCO.J.JIMENEZ-ALEJANDRINA MORAN,10.0,40.40041468248212,-3.746289181862544,Autobus,Lucero,Latina
2678,214.0,28042.0,Cº VIEJO HORTALEZA-AV.DE LOGROÑO,21.0,40.47571009081047,-3.5826373364310853,Autobus,Timón,Barajas
2679,214.0,28042.0,Cº VIEJO HORTALEZA-AV.DE LOGROÑO,21.0,40.47558383854098,-3.5826670702057597,Autobus,Timón,Barajas
2680,15.0,28015.0,SAN BERNARDO-LA ESTRELLA,1.0,40.422004745879946,-3.7078907152650777,Autobus,Universidad,Centro
2681,163.0,28043.0,GRAN VIA DE HORTALEZA-TIJUANA,16.0,40.46797233249651,-3.647683559912083,Autobus,Canillas,Hortaleza
2682,64.0,28029.0,AV.ASTURIAS-MONTOYA,6.0,40.46987177133975,-3.6963640617078846,Autobus,Almenara,Tetuán
2683,64.0,28029.0,AV.ASTURIAS-CAÑAVERAL,6.0,40.46835239232817,-3.6942620674806137,Autobus,Almenara,Tetuán
2684,203.0,28037.0,POBLADURA VALLE-AV.HELLIN,20.0,40.42787602304666,-3.615655930739434,Autobus,Amposta,San Blas - Canillejas
2685,104.0,28047.0,VALMOJADO-CAMARENA,10.0,40.39411613721399,-3.7581636287070515,Autobus,Aluche,Latina
2686,71.0,28015.0,GUZMAN EL BUENO-ALBERTO AGUILERA,7.0,40.430759229907935,-3.713611414031031,Autobus,Gaztambide,Chamberí
2687,76.0,28003.0,SAN FCO.DE SALES-ANDRES MELLADO,7.0,40.44119525129834,-3.7144998255195385,Autobus,Vallehermoso,Chamberí
2688,104.0,28047.0,VALMOJADO-CAMARENA,10.0,40.39422056895064,-3.7579486255220536,Autobus,Aluche,Latina
2689,45.0,28028.0,FRANCISCO SILVELA-PZA.MANUEL BECERRA,4.0,40.42859943902936,-3.669462483690897,Autobus,Lista,Salamanca
2690,104.0,28047.0,ILLESCAS Nº 82,10.0,40.39029416557953,-3.753207695451438,Autobus,Aluche,Latina
2691,104.0,28047.0,LOS YEBENES-ILLESCAS,10.0,40.389648125853945,-3.7517509338752144,Autobus,Aluche,Latina
2692,56.0,28036.0,AVDA.BURGOS-MARQUES DE TORROJA,5.0,40.470298678951394,-3.676293072009289,Autobus,Castilla,Chamartín
2693,55.0,28036.0,Pº HABANA-ALBERTO ALCOCER,5.0,40.45932203803115,-3.6815259532241487,Autobus,Nueva España,Chamartín
2694,104.0,28047.0,ILLESCAS-LOS YEBENES,10.0,40.38971689720937,-3.7521725430146335,Autobus,Aluche,Latina
2695,75.0,28046.0,Pº CASTELLANA-PZA.DR.MARAÑON,7.0,40.43827294463697,-3.691312087382217,Autobus,Rios Rosas,Chamberí
2696,34.0,28009.0,NARVAEZ-IBIZA,3.0,40.41850526955797,-3.67635238439568,Autobus,Ibiza,Retiro
2697,33.0,28007.0,SAINZ DE BARANDA-JUAN ESPLANDIU,3.0,40.418468441594335,-3.665602062514692,Autobus,Estrella,Retiro
2698,151.0,28017.0,AV.MQUES.CORBERA-STA.FELICIDAD,15.0,40.4267965610937,-3.650677045106556,Autobus,Ventas,Ciudad Lineal
2699,43.0,28028.0,DR.ESQUERDO-HERMOSILLA,4.0,40.424839168551884,-3.6685057598559534,Autobus,Fuente del Berro,Salamanca
2700,33.0,28007.0,SAINZ DE BARANDA-MARQUES DE LOZOYA,3.0,40.417284504458244,-3.6678181583257663,Autobus,Estrella,Retiro
2701,73.0,28010.0,CARDENAL CISNEROS-ELOY GONZALO,7.0,40.43431114026696,-3.702920049421935,Autobus,Trafalgar,Chamberí
2702,53.0,28002.0,PRINCIPE DE VERGARA-CONCHA ESPINA,5.0,40.45124636284368,-3.677529193911434,Autobus,Ciudad Jardín,Chamartín
2703,55.0,28016.0,AV.PIO XII-COMANDANTE FRANCO,5.0,40.46515799784621,-3.675698977020788,Autobus,Nueva España,Chamartín
2704,104.0,28047.0,CAMARENA Nº 280,10.0,40.38783199375755,-3.7563254375571096,Autobus,Aluche,Latina
2705,73.0,28010.0,ELOY GONZALO-CARDENAL CISNEROS,7.0,40.43388401691932,-3.7035286824022386,Autobus,Trafalgar,Chamberí
2706,104.0,28047.0,CAMARENA Nº 207,10.0,40.38743420104251,-3.756432579219216,Autobus,Aluche,Latina
2707,166.0,28050.0,PRINCIPE CARLOS-ALCALDE CONDE DE MAYALDE,16.0,40.491897484322536,-3.6536209011280354,Autobus,Valdefuentes,Hortaleza
2708,166.0,28050.0,NICETO ALCALA ZAMORA-PINTOR A.SAURA,16.0,40.483718292539464,-3.648482994672248,Autobus,Valdefuentes,Hortaleza
2709,166.0,28050.0,NICETO ALCALA ZAMORA-FCO.PI Y MARGALL,16.0,40.48604707775971,-3.6467336927545695,Autobus,Valdefuentes,Hortaleza
2710,145.0,28030.0,"ARROYO FONTARRÓN, 171",14.0,40.39867575237399,-3.6457532220544713,Autobus,Fontarrón,Moratalaz
2711,25.0,28045.0,Pº DELICIAS-ALEJANDRO FERRANT,2.0,40.39550597547834,-3.694457186439837,Autobus,Delicias,Arganzuela
2712,24.0,28045.0,EMBAJADORES - AVENIDA PLANETARIO,2.0,40.386336586226506,-3.6896151461901368,Autobus,Legazpi,Arganzuela
2713,62.0,28020.0,GTA. CUATRO CAMINOS,6.0,40.44734283696164,-3.7036452408293017,Autobus,Cuatro Caminos,Tetuán
2714,43.0,28028.0,DR.ESQUERDO-PEÑASCALES,4.0,40.4234870643546,-3.668633849322378,Autobus,Fuente del Berro,Salamanca
2715,156.0,28043.0,ARTURO SORIA-HOSPITAL NTRA.SRA.AMERICA,15.0,40.44968856494079,-3.6516281001652877,Autobus,San Juan Bautista,Ciudad Lineal
2716,83.0,28035.0,AV.C.HERRERA ORIA-ISLAS MARQUESAS,8.0,40.47842667714738,-3.7268413875196647,Autobus,Peñagrande,Fuencarral - El Pardo
2717,206.0,28022.0,AV.CUARTA-CALLE CINCO,20.0,40.44897502755745,-3.5957602168527365,Autobus,Rejas,San Blas - Canillejas
2718,131.0,28053.0,ESTEBAN CARROS-COOP.ELECTRICA,13.0,40.37371948331384,-3.657823573724225,Autobus,Entrevías,Puente de Vallecas
2719,52.0,28002.0,CORAZON DE MARIA-STA.RITA,5.0,40.446154466940826,-3.666971392612032,Autobus,Prosperidad,Chamartín
2720,163.0,28043.0,ACONCAGUA-NEVADO CUMBAL,16.0,40.468618134751814,-3.6308616548963273,Autobus,Canillas,Hortaleza
2721,27.0,28045.0,ACANTO-TAMARINDO,2.0,40.395786150724724,-3.6744874349051617,Autobus,Atocha,Arganzuela
2722,93.0,28035.0,ANTONIO MACHADO-MARTIRES MARISTAS,9.0,40.46190362145208,-3.719413271415677,Autobus,Ciudad Universitaria,Moncloa - Aravaca
2723,105.0,28024.0,SANCHIDRIAN-CEFERINO AVILA,10.0,40.39468646394042,-3.7766589359291016,Autobus,Campamento,Latina
2724,74.0,28010.0,GRAL.MARTINEZ CAMPOS-ALONSO CANO,7.0,40.43508135573772,-3.697716839080514,Autobus,Almagro,Chamberí
2725,86.0,28050.0,CASTIELLO DE JACA - PTE DE LA REINA,8.0,40.50167957126127,-3.6758524647623534,Autobus,Valverde,Fuencarral - El Pardo
2726,14.0,28004.0,HORTALEZA-INFANTAS,1.0,40.421191593221224,-3.700331822855925,Autobus,Justicia,Centro
2727,93.0,28035.0,PARQUE DEPORTIVO PTA.DE HIERRO,9.0,40.45918506496149,-3.7450156450848655,Autobus,Ciudad Universitaria,Moncloa - Aravaca
2728,93.0,28040.0,CTRA.MADRID AL PARDO,9.0,40.452210972077495,-3.739650496655599,Autobus,Ciudad Universitaria,Moncloa - Aravaca
2729,133.0,28018.0,CALLE DE JAVIER DE MIGUEL,13.0,40.386760522514095,-3.6585629019135095,Autobus,Palomeras Bajas,Puente de Vallecas
2730,183.0,28051.0,GRANJA SAN ILDEFONSO-AV. DE LA GAVIA,18.0,40.36616262476153,-3.618222752672023,Autobus,Ensanche de Vallecas,Villa de Vallecas
2731,183.0,28051.0,PEÑARANDA DE BRACAMONTE-PUENTEDEY,18.0,40.366723350945456,-3.6110195662524873,Autobus,Ensanche de Vallecas,Villa de Vallecas
2732,183.0,28051.0,PEÑARANDA DE BRACAMONTE-PUENTEDEY,18.0,40.366901601104594,-3.611386302126318,Autobus,Ensanche de Vallecas,Villa de Vallecas
2733,87.0,28034.0,LA MASO-MARBELLA,8.0,40.49519265658451,-3.7075901001800866,Autobus,Mirasierra,Fuencarral - El Pardo
2734,182.0,28031.0,AVDA.SANTA EUGENIA 15,18.0,40.385509841620994,-3.6105646285570767,Autobus,Santa Eugenia,Villa de Vallecas
2735,182.0,28031.0,AVDA.SANTA EUGENIA 14,18.0,40.38452620838845,-3.612582155849607,Autobus,Santa Eugenia,Villa de Vallecas
2736,183.0,28051.0,AVDA.LA GAVIA-VILLAMAYOR DE SANTIAGO,18.0,40.37640255439525,-3.6086684182954594,Autobus,Ensanche de Vallecas,Villa de Vallecas
2737,173.0,28021.0,BERROCAL-BARIO,17.0,40.34754049152682,-3.677728002324189,Autobus,Butarque,Villaverde
2738,173.0,28021.0,BERROCAL-BARIO,17.0,40.34804646700655,-3.6776036727142096,Autobus,Butarque,Villaverde
2739,86.0,28050.0,"AVDA. BURGOS, 89",8.0,40.49160545362401,-3.6721496103060876,Autobus,Valverde,Fuencarral - El Pardo
2740,174.0,28021.0,CTRA.VILLAVERDE A VALLECAS-COALICION,17.0,40.35448670132156,-3.6885255902642076,Autobus,Los Rosales,Villaverde
2741,182.0,28031.0,AV.DEMOCRACIA-GRAN VIA DEL ESTE,18.0,40.38390478332917,-3.624813631642674,Autobus,Santa Eugenia,Villa de Vallecas
2742,134.0,28032.0,AV.DEMOCRACIA-AV.MEDITERRANEO,13.0,40.38885926309433,-3.622789332557937,Autobus,Palomeras Sureste,Puente de Vallecas
2743,35.0,28014.0,ALFONSO XIII-Pº INFANTA ISABEL,3.0,40.40761568832036,-3.6887885389052384,Autobus,Jerónimos,Retiro
2744,154.0,28027.0,VIRGEN DE LA NOVENA-TORRELAGUNA,15.0,40.44002412991584,-3.649162289390701,Autobus,Concepción,Ciudad Lineal
2745,204.0,28037.0,POBLADURA VALLE-AV.HELLIN,20.0,40.42775354818747,-3.6155416344957687,Autobus,Arcos,San Blas - Canillejas
2746,204.0,28037.0,ARCOS DE JALON-POBLADURA DEL VALLE,20.0,40.427176038460715,-3.612979016871308,Autobus,Arcos,San Blas - Canillejas
2747,76.0,28003.0,AV.FILIPINAS-GUZMAN EL BUENO,7.0,40.43925331892681,-3.7126192823451833,Autobus,Vallehermoso,Chamberí
2748,71.0,28003.0,CEA BERMUDEZ-GUZMAN EL BUENO,7.0,40.43882551922229,-3.712132139099588,Autobus,Gaztambide,Chamberí
2749,93.0,28040.0,ISAAC PERAL-HOSPITAL CLINICO,9.0,40.440694387070586,-3.718171933956483,Autobus,Ciudad Universitaria,Moncloa - Aravaca
2750,206.0,28042.0,ALCALA-CIUDAD PEGASO,20.0,40.449952165213425,-3.5964036543332685,Autobus,Rejas,San Blas - Canillejas
2751,87.0,28034.0,VENTISQUERO CONDESA-C.HERRERA ORIA,8.0,40.4837095213567,-3.7143719449516386,Autobus,Mirasierra,Fuencarral - El Pardo
2752,126.0,28026.0,AV.RAFAELA YBARRA-PQUE.DE LA PALOMA,12.0,40.3780831265662,-3.712125455992232,Autobus,Zofío,Usera
2753,201.0,28037.0,AV.ARCENTALES-AV.CANILLEJAS,20.0,40.434284916169794,-3.6140349997984393,Autobus,Simancas,San Blas - Canillejas
2754,205.0,28022.0,JULIA GARCIA BOUTAN-AV.CANILLEJAS,20.0,40.42950024948297,-3.6107848756661913,Autobus,Rosas,San Blas - Canillejas
2755,83.0,28035.0,AV.CARDENAL HERRERA ORIA-ALICIA BAENA,8.0,40.478850188359324,-3.7263484229037664,Autobus,Peñagrande,Fuencarral - El Pardo
2756,83.0,28035.0,RAMON GOMEZ SERNA-AV.C.HERRERA ORIA,8.0,40.4802257893261,-3.7239472270293867,Autobus,Peñagrande,Fuencarral - El Pardo
2757,83.0,28035.0,AV.CARD.HERRERA ORIA-ISLA DE AROSA,8.0,40.48126836679349,-3.7198300422209134,Autobus,Peñagrande,Fuencarral - El Pardo
2758,83.0,28035.0,AV.C.HERRERA ORIA-RAMON GOMEZ SERNA,8.0,40.48005007639853,-3.723656624314138,Autobus,Peñagrande,Fuencarral - El Pardo
2759,83.0,28035.0,RAMON GOMEZ SERNA-AV.C.HERRERA ORIA,8.0,40.48048906493857,-3.723783072238692,Autobus,Peñagrande,Fuencarral - El Pardo
2760,201.0,28037.0,CASTILLO UCLES Nº 49,20.0,40.43249182553872,-3.623000369495517,Autobus,Simancas,San Blas - Canillejas
2761,13.0,28014.0,PLAZA DE CIBELES-PASEO DEL PRADO,1.0,40.418989683746865,-3.693469795498838,Autobus,Cortes,Centro
2762,135.0,28038.0,AV.ALBUFERA-ALTO ARENAL,13.0,40.389858009470345,-3.6460567153956163,Autobus,Portazgo,Puente de Vallecas
2763,143.0,28030.0,DR.GARCIA TAPIA Nº 216,14.0,40.40764652985703,-3.632178399410949,Autobus,Marroquina,Moratalaz
2764,84.0,28029.0,RIBADAVIA Nº 12,8.0,40.472388117770926,-3.708046927845938,Autobus,Pilar,Fuencarral - El Pardo
2765,171.0,28021.0,Pº PLATA Y CASTAÑAR-OLAS,17.0,40.35126531817101,-3.7175665777314593,Autobus,"Villaverde Alto, Casco Histórico de Villaverde",Villaverde
2766,172.0,28021.0,ROCAFORT-MONCADA,17.0,40.34191717497834,-3.691835936183317,Autobus,San Cristobal,Villaverde
2767,95.0,28023.0,DARIO APARICIO-TAPIA DE CASARIEGO,9.0,40.4684750695641,-3.7672257802919935,Autobus,Valdemarín,Moncloa - Aravaca
2768,32.0,28007.0,PZA.CONDE DE CASAL,3.0,40.40662491552907,-3.6696928431892175,Autobus,Adelfas,Retiro
2769,133.0,28018.0,AV.BUENOS AIRES-AV.PALOMERAS,13.0,40.38659241477456,-3.653247729612822,Autobus,Palomeras Bajas,Puente de Vallecas
2770,142.0,28030.0,FTE.CARRANTONA-DR.GARCIA TAPIA,14.0,40.40849281278394,-3.630630620348824,Autobus,Horcajo,Moratalaz
2771,151.0,28017.0,RICARDO ORTIZ-AV.DAROCA,15.0,40.430307070797376,-3.6575957821277014,Autobus,Ventas,Ciudad Lineal
2772,124.0,28026.0,CRISTO VICTORIA-OLVIDO,12.0,40.381325716640475,-3.701910321154133,Autobus,Almendrales,Usera
2773,153.0,28027.0,VIRGEN DE LLUC-ARGENTINA,15.0,40.435162228454274,-3.649743615025297,Autobus,Quintana,Ciudad Lineal
2774,181.0,28031.0,Cº HORMIGUERAS-GONZALEZ DAVILA,18.0,40.37593079215251,-3.637760437782236,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
2775,191.0,28032.0,Pº ARTILLEROS-SAN CIPRIANO,19.0,40.404738099650295,-3.608867850321032,Autobus,Casco histórico de Vicálvaro,Vicálvaro
2776,181.0,28031.0,SAN JAIME - AVENIDA DE LA ALBUFERA,18.0,40.38038054286285,-3.626339797496922,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
2777,117.0,28025.0,TANATORIO SUR,11.0,40.373724860323065,-3.7219625532440417,Autobus,Abrantes,Carabanchel
2778,97.0,28023.0,ROSAS DE ARAVACA-ESTACION,9.0,40.44881204590189,-3.783471943179479,Autobus,Aravaca,Moncloa - Aravaca
2779,133.0,28018.0,AV.PABLO NERUDA-PZA.ASAMBLEA,13.0,40.3817615492132,-3.6631088158194194,Autobus,Palomeras Bajas,Puente de Vallecas
2780,97.0,28023.0,CTRA.HUMERA A ARAVACA-FUENTE DEL REY,9.0,40.45845487979781,-3.778995922521589,Autobus,Aravaca,Moncloa - Aravaca
2781,142.0,28030.0,FTE.CARRANTONA-DR.GARCIA TAPIA,14.0,40.40714679937602,-3.6313016214219953,Autobus,Horcajo,Moratalaz
2782,143.0,28030.0,FTE.CARRANTONA-AV.DR.GARCIA TAPIA,14.0,40.40718888678915,-3.6318441356665754,Autobus,Marroquina,Moratalaz
2783,211.0,28042.0,Pº ALAMEDA OSUNA-CARABELA,21.0,40.456234920215906,-3.5920816508819646,Autobus,Alameda de Osuna,Barajas
2784,213.0,28042.0,ACUARIO-PENELOPE,21.0,40.475073123914314,-3.5800053357918267,Autobus,Casco Histórico de Barajas,Barajas
2785,134.0,28038.0,SAN CLAUDIO-RAFAEL FERNANDEZ,13.0,40.391002696019356,-3.636193943164972,Autobus,Palomeras Sureste,Puente de Vallecas
2786,131.0,28053.0,MENDEZ ALVARO-M30,13.0,40.391556514058536,-3.675234721906688,Autobus,Entrevías,Puente de Vallecas
2787,131.0,28053.0,AVDA.ENTREVIAS-MEJORANA,13.0,40.385617110893186,-3.670993054072072,Autobus,Entrevías,Puente de Vallecas
2788,124.0,28026.0,SANTUARIO,12.0,40.384850037520096,-3.7001325267952914,Autobus,Almendrales,Usera
2789,131.0,28053.0,CAZORLA-ALCORES,13.0,40.37735599207594,-3.666809891092445,Autobus,Entrevías,Puente de Vallecas
2790,131.0,28053.0,MENDEZ ALVARO-M30,13.0,40.391621428473115,-3.674917240503533,Autobus,Entrevías,Puente de Vallecas
2791,131.0,28053.0,LA MANCHA-PEDROCHES,13.0,40.38021418928229,-3.670550764837336,Autobus,Entrevías,Puente de Vallecas
2792,151.0,28017.0,STA.FELICIDAD-IGLESIA,15.0,40.426299803797434,-3.649261838522872,Autobus,Ventas,Ciudad Lineal
2793,22.0,28005.0,PUERTA DE TOLEDO,2.0,40.40624991012034,-3.711431878094306,Autobus,Acacias,Arganzuela
2794,74.0,28010.0,STA.ENGRACIA-GARCIA DE PAREDES,7.0,40.43663001054853,-3.6993598942282566,Autobus,Almagro,Chamberí
2795,208.0,28027.0,JUAN I. LUCA DE TENA-JARDIN BOTANICO,20.0,40.44783309730629,-3.630022597077056,Autobus,Salvador,San Blas - Canillejas
2796,205.0,28022.0,SUECIA-MANCHESTER,20.0,40.42927757168661,-3.60514763667565,Autobus,Rosas,San Blas - Canillejas
2797,131.0,28053.0,PEDROCHES-BENAMEJI,13.0,40.377787549373686,-3.667982229230833,Autobus,Entrevías,Puente de Vallecas
2798,154.0,28027.0,VIRGEN DE LLUC-VIRGEN ALEGRIA,15.0,40.43459990797317,-3.655208792456568,Autobus,Concepción,Ciudad Lineal
2799,163.0,28043.0,LOS EMIGRANTES-TRIBALDOS,16.0,40.46744053873647,-3.6369726671973885,Autobus,Canillas,Hortaleza
2800,171.0,28021.0,Pº ALBERTO PALACIOS-MANOLA Y ROSARIO,17.0,40.34443661122561,-3.7131495973295863,Autobus,"Villaverde Alto, Casco Histórico de Villaverde",Villaverde
2801,155.0,28027.0,JUAN PEREZ ZUÑIGA-ARTURO SORIA,15.0,40.44486427355092,-3.646653107383362,Autobus,San Pascual,Ciudad Lineal
2802,175.0,28041.0,VERBENA PALOMA-LA CHULAPONA,17.0,40.360562891023314,-3.695394489421444,Autobus,Los Angeles,Villaverde
2803,62.0,28046.0,Pº CASTELLANA-PZA.DE LIMA,6.0,40.45131078041399,-3.691020970821432,Autobus,Cuatro Caminos,Tetuán
2804,191.0,28032.0,ABAD JUÁN CATALÁN,19.0,40.40564773680659,-3.5930644411489143,Autobus,Casco histórico de Vicálvaro,Vicálvaro
2805,191.0,28032.0,CTRA.VICALVARO A EST. ODONNELL,19.0,40.405156943369505,-3.591150296851313,Autobus,Casco histórico de Vicálvaro,Vicálvaro
2806,191.0,28032.0,VILLABLANCA-Pº DEL POLIDEPORTIVO,19.0,40.40421355838335,-3.596162147898614,Autobus,Casco histórico de Vicálvaro,Vicálvaro
2807,105.0,28024.0,SANCHIDRIAN-CEFERINO AVILA,10.0,40.39480692317861,-3.7766379969389416,Autobus,Campamento,Latina
2808,83.0,28035.0,RAMON GOMEZ DE LA SERNA-COL.EL PINO,8.0,40.48153691955774,-3.7257422053392366,Autobus,Peñagrande,Fuencarral - El Pardo
2809,171.0,28021.0,DOMINGO PARRAGA-STA. JOAQUINA VEDRUNA,17.0,40.34207257233442,-3.714861550180018,Autobus,"Villaverde Alto, Casco Histórico de Villaverde",Villaverde
2810,171.0,28021.0,DOMINGO PARRAGA-PºFERROVIARIOS,17.0,40.341021840686494,-3.7181961362017097,Autobus,"Villaverde Alto, Casco Histórico de Villaverde",Villaverde
2811,171.0,28021.0,"VALLE DE TOBALINA, 46",17.0,40.34032036736711,-3.7151923609087523,Autobus,"Villaverde Alto, Casco Histórico de Villaverde",Villaverde
2812,83.0,28035.0,RAMON GOMEZ DE LA SERNA-COL.EL PINO,8.0,40.48147991491393,-3.7259382519423365,Autobus,Peñagrande,Fuencarral - El Pardo
2813,201.0,28037.0,CASTILLO UCLES Nº 26,20.0,40.42777662954728,-3.6254927923472766,Autobus,Simancas,San Blas - Canillejas
2814,132.0,28018.0,VIZCONDE ARLESSON-PTO.BALBARAN,13.0,40.38220327125652,-3.667766603664463,Autobus,San Diego,Puente de Vallecas
2815,132.0,28018.0,CARLOS MARTIN ALVAREZ-MTNEZ.RIVA,13.0,40.387589485656456,-3.6648506938150174,Autobus,San Diego,Puente de Vallecas
2816,41.0,28001.0,VELAZQUEZ-AYALA,4.0,40.42742545815912,-3.683821392396292,Autobus,Recoletos,Salamanca
2817,42.0,28009.0,DR.ESQUERDO-DUQUE DE SESTO,4.0,40.42181748326715,-3.6691360048806434,Autobus,Goya,Salamanca
2818,16.0,28013.0,PUERTA DEL SOL-CARRETAS,1.0,40.41668027133675,-3.702937155710598,Autobus,Sol,Centro
