Barrio_Nombre;Superficie (Ha.) ;Densidad (hab./Ha.) ;Sexo de la población;Hombres;Mujeres;Edad media de la población;De 0 a 14 años;De 15 a 29;De 30 a 44;De 45 a 64;De 65 a 79;De 80 y + ;De 65 y +;Población en etapa educativa (De 3 a 16 años -16 no incluidos-);Personas con nacionalidad española;Personas con nacionalidad española HOMBRES;Personas con nacionalidad española MUJERES;Personas con nacionalidad extranjera;Personas con nacionalidad extranjera HOMBRES;Personas con nacionalidad extranjera MUJERES;Nº total de hogares;Tamaño medio del hogar;Hogares con una mujer sola >65 años;Hogares con un hombre solo >65 años;Hogares monoparentales: una mujer adulta con uno o más menores;Hogares monoparentales: un hombre adulto con uno o más menores;Tasa bruta de natalidad 2016 (‰);Tasa de crecimiento demográfico 2016 (‰);Esperanza de vida al nacer MUJERES (mortalidad del periodo 2009-2012);Esperanza de vida al nacer HOMBRES (mortalidad del periodo 2009-2012);Esperanza de vida al nacer MUJERES;Esperanza de vida al nacer HOMBRES;Esperanza de vida > 65 años MUJERES;Esperanza de vida > 65 años HOMBRES;Renta neta media anual de los hogares (Urban Audit). 2014;Renta disponible Bruta Per Cápita 2014(a);Crecimiento/decrecimiento Renta Bruta Per Cápita 2014(a)-2008;Pensión media mensual del Distrito HOMBRES (2015);Pensión media mensual del Distrito MUJERES (2015);Número de parados ciudad de Madrid (EPA. 3º trimestre 2017);Hombres ;Mujeres;Paro registrado (nº de personas registradas en SEPE en agosto 2017);Parados de larga duración (agosto 2017);Hombres;Mujeres ;Parados que SÍ perciben prestaciones (agosto 2017);Hombres;Mujeres ;Parados que NO perciben prestaciones (agosto 2017);Hombres;Mujeres ;1.5.1. Población en etapas educativas (01/01/2017);0 a 2 años;Infantil (3 a 5 años);Primaria (6 a 11 años);Secundaria (12 a 15 años);Etapas educativas. Total niños;0 a 2 años;Infantil (3 a 5 años);Primaria (6 a 11 años);Secundaria (12 a 15 años);Etapas educativas. Total niñas;0 a 2 años;Infantil (3 a 5 años);Primaria (6 a 11 años);Secundaria (12 a 15 años);1.5.2. Escolarización de alumnos por tipo de centro (año escolar 2015/16);En centros PRIVADOS CONCERTADOS;En centros PRIVADOS SIN CONCIERTO;En centros PÚBLICOS;Total alumnos extranjeros;En centros PRIVADOS CONCERTADOS;En centros PRIVADOS SIN CONCIERTO;En centros PÚBLICOS;Total alumnos con necesidades de apoyo educativo;En centros PRIVADOS CONCERTADOS;En centros PRIVADOS SIN CONCIERTO;En centros PÚBLICOS;No sabe leer ni escribir o sin estudios;Primaria incompleta;Bachiller Elemental, Graduado Escolar, ESO,Formación profesional 1º grado;Formación profesional 2º grado, Bachiller Superior o BUP;Titulados medios, diplomados, arquitecto o ingeniero técnico;Estudios superiores, licenciado, arquitecto o ingeniero superior, estudios superiores no universitarios, doctorado, estudios postgraduados;Nivel de estudios desconocido y no consta;Casos trabajados por el programa de absentismo municipal (curso escolar 2015-2016);Casos trabajados HOMBRES;Casos trabajados MUJERES;Calidad de vida relacionada con la salud (CVRS) ;Calidad de vida relacionada con la salud (CVRS) HOMBRES;Calidad de vida relacionada con la salud (CVRS) MUJERES;Nº de personas con grado de discapacidad reconocido;Hombres;Mujeres;Mujeres por cada 100 hombres (Feminización de la discapacidad reconocida);Satisfacción de vivir en su barrio ;Calidad de vida actual en su barrio ;Convivencia vecinal;Espacios verdes;Parques infantiles ;Centros culturales;Organización de fiestas y eventos populares;Instalaciones deportivas;Servicios sociales municipales;Percepción de seguridad en Madrid;Percepción de seguridad en el barrio por el día;Percepción de seguridad en el barrio por la noche;1º. Personas orinando en la calle;2º. Residuos por excremento de animales domésticos;3º. Molestias por ruido;Pareja o matrimonio con hijos;Hogar formado por madre con hijos a cargo;Nacido en España;Nacido en un país fuera de la Unión Europea;Dificultad para llegar a fin de mes (% respuesta mucha dificultad + dificultad);Imposibilidad de hacer frente a un gasto imprevisto de 650€;Dificultad para hacer frente a los gastos derivados del suministro energético;Entrevistados que han acudido a Servicios Sociales Municipales para solicitar atención social;Personas atendidas en la Unidad de Primera Atención en Centros de Servicios Sociales;Solicitudes tramitadas de Renta Mínima de Inserción;Perceptores de prestación de la Renta Mínima de Inserción;Beneficiarios de prestaciones sociales de carácter económico;Total prestaciones sociales de carácter económico (€);Personas con Servicio de Ayuda a Domicilio (modalidad auxiliar de hogar);Hombres;Mujeres;Personas socias de los Centros Municipales de Mayores;Hombres;Mujeres ;Familias atendidas por el Equipo de Trabajo con Menores y Familia (ETMF);Demandas de intervención en los Centros de Atención a la Infancia (CAI);Menores atendidos por el Servicio de Ayuda a domicilio a Menores y Familias (SAD) ;Nº de edificios;Nº de viviendas;Nº Total de viviendas (Censo Edificios y Viviendas 2011);Viviendas anteriores a 1980;Estado ruinoso;Estado malo;Estado deficiente;Estado bueno;No consta;Valor catastral medio de los bienes inmuebles: personas físicas (2016);Valor catastral medio de los bienes inmuebles: personas jurídicas (2016);Superficie media de la vivienda (m2) en transacción (2016);Duración media del crédito (meses) en transacción de vivienda (2016);Nº Total de viviendas familiares (Censo Edificios y Viviendas 2011);Principal;Secundaria;Desocupada;Otro tipo;Lanzamientos judiciales practicados (2013);Como consecuencia de ejecuciones hipotecarias;Como consecuencia de la Ley de Arrendamientos Urbanos;Lanzamientos judiciales practicados (2016);Como consecuencia de ejecuciones hipotecarias;Como consecuencia de la Ley de Arrendamientos Urbanos;Partículas suspensión PM2.5 (µgr/m3) -Valor límite: 25 µgr/m3-;Partículas suspensión PM10 (µgr/m3) -Valor límite: 20 µgr/m3-;Dióxido de azufre - SO2 (µgr/m3) -Valor límite: 125 µgr/m3-;Monóxido de carbono - CO2 (mg/m3) -Valor límite: 10 µgr/m3-;Ozono - O3 (µgr/m3) -Valor límite: 120 µgr/m3-;Dióxido de nitrógeno - NO2 (µgr/m3) -Valor límite: 40 µgr/m3-;Temperatura media anual (ºC);kg/habitante/año;kg/habitante/día;Relacionadas con las personas;Relacionadas con la tenencia de armas;Relacionadas con el patrimonio;Relacionadas con la tenencia y consumo de drogas;Expedientes instruidos por Agentes Tutores;Atestados/partes de accidentes de tráfico confeccionados;Total detenidos e investigados;Lesiones;Violencia doméstica;Malos tratos a menores;Abusos y agresiones sexuales;Hurtos;Robo con fuerza o violencia e intimidación;Contra la salud pública;Contra la seguridad vial;Censo electoral;Abstención;Votos blancos;Votos a candidaturas;PP;PSOE;Ahora Madrid;Ciudadanos;Centros de Servicios Sociales;Centros Municipales de Mayores ;Centros de Día de Alzheimer y Físicos;Apartamentos Municipales para Mayores;Residencias de mayores ;Centros de Atención a la Infancia (CAI);Nº de Bibliotecas Municipales;Nº de Bibliotecas Comunidad Madrid;Nº de Centros Culturales;Centros deportivos Municipales;Gestión directa;Gestión indirecta;Superficie deportiva m2 ;Superficie deportiva m2 en cdm gestión directa;Superficie deportiva m2 en cdm gestión indirecta;Instalaciones deportivas básicas (2016);Acceso controlado;m2 de superficie en idb acceso controlado;Acceso libre ;m2 de superficie en idb acceso libre;Campos de fútbol ;Pista de atletismo ;Piscinas cubiertas;Piscinas de verano;Zonas verdes (Ha);"Relación de zona verde (m2)/habitante (deseables 15m2/hab; mínimo 10m2/hab)";Escuelas Infantiles Municipales;Escuelas Infantiles Públicas CAM;Escuelas Infantiles Privadas;Colegios Públicos Infantil y Primaria (+ 3 centros con Secundaria);Institutos Públicos de Educación Secundaria;Colegios Privados Inf. o Pri. o Inf. y Pri.;Colegios Privados Inf., Pri. y Sec. o Pri. y Sec. ;Mercados Municipales;Nº total de asociaciones (2016);Nº de asociaciones de carácter social;Nº de asociaciones de vecinos
Fuentelarreina;138,26;23,12;3.196;1.429;1.767;45,58;483;504;525;846;585;253;838;435;2.957;1.364;1.593;239;65;174;1.093;2,92;109;38;22;6;5,64;0,31;87,4;81,5;;;;;97.930 €;;;;;;;;75;;;;;;;;;;506;71;105;195;135;252;34;48;102;68;254;37;57;93;67;;;;;;;;;;;;;36;91;275;410;233;1.297;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;169.153 €;584.623 €; - ; - ;1.456;1.055;101;282;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.465;585;20;1.851;1.276;86;185;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Peñagrande;288,73;153,30;44.262;20.723;23.539;45,98;5.471;6.680;8.957;12.298;7.957;2.899;10.856;4.750;41.191;19.387;21.804;3.071;1.336;1.735;16.755;2,64;1.542;455;348;86;8,32;0,26;84,8;81,1;;;;;44.659 €;;;;;;;;1.999;;;;;;;;;;5.821;1.071;1.126;2.207;1.417;3.046;563;584;1.149;750;2.775;508;542;1.058;667;;;;;;;;;;;;;1.688;3.946;8.384;6.944;3.948;9.826;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.601 €;293.212 €;110;305;18.039;15.071;855;1.726;386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.825;9.544;263;25.841;9.429;4.099;7.493;3.371;1;1;2;0;0;1;0;0;1;0;0;0;0;0;0;;;;;;0;0;0;0;;;1;;;;;;;0;;;
Del Pilar;136,32;336,03;45.808;20.979;24.829;48,41;4.725;5.693;10.703;11.101;9.352;4.234;13.586;3.959;41.317;18.985;22.332;4.491;1.994;2.497;19.272;2,38;2.394;622;298;41;8,17;0,17;86,0;80,7;;;;;33.138 €;;;;;;;;2.167;;;;;;;;;;5.020;1.061;963;1.815;1.181;2.614;532;518;944;620;2.406;529;445;871;561;;;;;;;;;;;;;2.279;5.707;10.791;7.276;3.786;8.015;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75.449 €;296.418 €;66;307;21.893;18.735;1.021;1.822;315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37.677;11.877;276;25.301;8.987;4.712;7.618;2.555;0;1;0;0;0;0;1;0;1;1;1;0;2.075;2.075;0;;;;;;0;0;1;0;;;0;;;;;;;0;;;
La Paz;215,48;156,88;33.803;15.822;17.981;48,30;3.402;4.710;6.804;8.891;8.011;1.985;9.996;2.838;32.256;15.163;17.093;1.547;659;888;12.456;2,71;1.086;345;132;27;7,61;-0,56;86,6;81,9;;;;;57.509 €;;;;;;;;1.162;;;;;;;;;;3.625;787;738;1.275;825;1.845;388;385;657;415;1.780;399;353;618;410;;;;;;;;;;;;;551;2.022;4.801;5.627;3.803;10.896;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96.588 €;1.670.746 €;110;300;13.983;11.886;1.030;982;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.391;6.743;262;22.241;9.694;2.616;5.654;3.141;0;2;1;0;0;0;0;1;1;1;1;0;84.768;84.768;0;;;;;;1;0;1;1;;;0;;;;;;;0;;;
Valverde;898,12;66,82;60.011;28.549;31.462;37,34;14.119;7.081;17.773;13.860;4.218;2.960;7.178;11.525;54.044;25.850;28.194;5.967;2.699;3.268;22.081;2,72;1.395;385;952;273;16,67;2,16;84,6;79,3;;;;;39.881 €;;;;;;;;2.763;;;;;;;;;;14.653;3.128;3.442;5.671;2.412;7.516;1.677;1.759;2.889;1.191;7.137;1.451;1.683;2.782;1.221;;;;;;;;;;;;;1.829;3.761;8.863;7.304;5.119;14.419;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84.664 €;453.220 €;85;316;14.738;11.920;951;1.819;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.402;11.683;352;27.169;9.230;3.719;7.639;4.803;1;1;2;0;0;0;0;0;2;1;1;0;11.500;11.500;0;;;;;;0;0;0;1;;;2;;;;;;;0;;;
Mirasierra;699,28;44,14;30.868;14.721;16.147;39,05;6.182;5.496;5.898;8.841;3.487;964;4.451;5.469;29.402;14.174;15.228;1.466;547;919;9.915;3,11;481;158;324;97;13,41;4,47;84,8;80,6;;;;;73.750 €;;;;;;;;907;;;;;;;;;;6.646;1.177;1.205;2.540;1.724;3.385;567;613;1.327;878;3.261;610;592;1.213;846;;;;;;;;;;;;;433;849;2.527;3.727;2.547;10.570;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;151.390 €;426.060 €;103;354;10.030;7.792;1.160;1.037;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.345;5.030;173;16.078;8.055;1.346;3.328;2.574;0;0;0;0;0;0;0;0;1;1;1;0;41.700;41.700;0;;;;;;1;0;1;0;;;0;;;;;;;0;;;
El Goloso;2.649,31;6,57;17.414;8.612;8.802;32,75;5.649;1.504;5.791;3.014;675;781;1.456;4.575;16.575;8.247;8.328;838;365;473;5.317;3,28;63;39;335;131;22,15;3,59;91,7;84,9;;;;;52.624 €;;;;;;;;427;;;;;;;;;;5.822;1.247;1.482;2.259;834;2.981;645;778;1.145;413;2.841;602;704;1.114;421;;;;;;;;;;;;;333;518;1.191;1.626;1.571;5.523;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78.269 €;419.826 €;96;343;224;196;28;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.137;2.842;110;7.144;3.040;534;1.529;1.621;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Moncloa-Aravaca;4.653,11;25,12;116.903;53.764;63.139;44,51;16.225;18.533;24.080;32.714;16.392;8.959;25.351;14.354;105.361;48.944;56.417;11.540;4.820;6.720;44.893;2,60;4.457;1.360;987;251;8,60;0,18;85,7;80,2;87,2;81,8;24,3;21,0;69.915,6 €;25.917,6 €;442,5 €;1.534,1 €;995,0 €;;;;4.572;1.831;758;1.073;1.881;871;1.010;2.691;1.126;1.565;17.391;3.037;3.101;6.539;4.714;8.931;1.526;1.606;3.390;2.409;8.460;1.511;1.495;3.149;2.305;27.590;9.252;9.644;8.694;1.581;425;213;943;802;375;226;201;2.478;7.447;15.796;15.972;9.943;36.965;215;23;13;10;19,7;;;5.370;2.536;2.834;111,8;77,7;79,3;72,9;7,3;7,0;6,4;6,2;6,3;6,4;66,0;81,3;70,2;6,0;3,6;3,3;;;;;;;;;3.846;116;244;363;192.452;1.754;355;1.399;11.153;4.032;7.121;257;49;64;1.132;13.265;55.125;38.340;25;215;1.865;52.235;780;144.570,5 €;590.332,5 €;116;289;53.247;38.848;6.967;7.190;242;;;;;;;;;;;;;;465;1,274;286;19;371;142;1;706;336;;;;;;;;;89.071;23.533;652;64.506;28.976;6.597;17.503;8.146;2;4;4;0;0;0;0;1;5;9;9;0;181.776;181.776;0;26;4;12.800;22;69.153;0;0;4;3;1897,34;162,30;1;5;20;9;6;7;18;2;79;9;9
Casa de Campo;1.746,06;7,35;12.841;5.909;6.932;48,29;1.259;1.765;2.611;3.992;1.776;1.438;3.214;1.069;11.853;5.442;6.411;988;467;521;5.524;2,32;728;196;82;12;7,86;-0,18;86,3;78,4;;;;;40.609,3 €;;;;;;;;647;;;;;;;;;;1.355;286;222;441;406;687;144;110;215;218;668;142;112;226;188;;;;;;;;;;;;;321;1.007;2.031;2.099;1.274;3.729;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;104.127 €;1.015.194 €;92;302;6.372;4.934;446;933;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.506;2.903;61;7.481;2.718;775;2.713;810;0;1;1;0;0;0;0;0;1;5;5;0;143.811;143.811;0;;;;;;0;0;2;2;;;0;;;;;;;0;;;
Argüelles;75,75;315,91;23.931;10.809;13.122;47,30;2.288;3.733;5.447;6.487;3.662;2.314;5.976;1.916;21.073;9.586;11.487;2.858;1.223;1.635;10.379;2,31;1.130;375;134;38;8,36;-0,02;85,7;79,2;;;;;51.925,5 €;;;;;;;;874;;;;;;;;;;2.451;535;488;838;590;1.240;267;264;428;281;1.211;268;224;410;309;;;;;;;;;;;;;362;1.215;3.077;3.443;2.296;9.194;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202.355 €;662.236 €;106;258;13.652;9.589;2.205;1.815;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.305;5.425;128;13.673;6.822;1.087;3.454;1.639;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;1;;;
Ciudad Universitaria;1.425,09;11,26;16.053;7.321;8.732;46,11;1.927;2.693;3.177;4.194;2.687;1.375;4.062;1.709;14.529;6.707;7.822;1.524;614;910;6.063;2,65;621;195;93;28;7,67;0,21;84,8;81,0;;;;;64.474,8 €;;;;;;;;496;;;;;;;;;;2.072;363;358;778;573;1.043;165;180;386;312;1.029;198;178;392;261;;;;;;;;;;;;;215;671;1.658;2.062;1.417;6.412;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155.935 €;1.583.908 €;114;284;7.591;5.459;1.090;1.022;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.378;3.067;113;9.133;4.559;763;2.147;1.240;0;0;0;0;0;0;0;0;0;1;1;0;11.500;11.500;0;;;;;;0;0;0;1;;;0;;;;;;;0;;;
Valdezarza;139,75;209,28;29.246;13.358;15.888;46,40;3.434;4.360;6.281;7.860;4.815;2.496;7.311;2.963;26.246;12.010;14.236;3.000;1.348;1.652;12.019;2,43;1.469;365;256;61;7,81;-0,54;87,4;79,6;;;;;33.997,1 €;;;;;;;;1.449;;;;;;;;;;3.670;707;681;1.352;930;1.900;377;347;705;471;1.770;330;334;647;459;;;;;;;;;;;;;1.098;3.245;6.160;4.694;2.256;5.601;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81.604 €;213.783 €;86;300;14.511;11.752;1.186;1.492;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.440;6.669;166;16.495;5.307;2.720;5.732;1.759;1;1;2;0;0;0;0;0;2;2;2;0;12.900;12.900;0;;;;;;0;0;1;0;;;0;;;;;;;1;;;
Valdemarín;330,25;19,42;6.413;2.957;3.456;35,83;1.769;934;1.293;1.753;431;233;664;1.607;5.811;2.776;3.035;602;181;421;1.843;3,48;36;33;109;25;10,52;1,37;82,5;80,5;;;;;111.689,0 €;;;;;;;;133;;;;;;;;;;1.857;250;334;803;470;959;122;182;429;226;898;128;152;374;244;;;;;;;;;;;;;52;187;398;489;442;2.401;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;198.426 €;338.310 €;172;307;1.106;558;156;388;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.868;942;27;2.892;2.048;108;168;475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
El Plantío;352,82;7,71;2.720;1.278;1.442;41,92;521;409;501;767;376;146;522;465;2.517;1.192;1.325;202;86;116;830;3,28;39;23;27;14;13,98;5,48;77,8;80,9;;;;;114.186,3 €;;;;;;;;58;;;;;;;;;;553;88;107;213;145;278;39;61;109;69;275;49;46;104;76;;;;;;;;;;;;;37;109;224;335;211;1.006;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;377.355 €;409.874 €; - ; - ;1.517;600;770;147;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.834;482;17;1.327;912;56;154;163;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Aravaca;583,40;44,05;25.699;12.132;13.567;39,30;5.027;4.639;4.770;7.661;2.645;957;3.602;4.625;23.332;11.231;12.101;2.366;901;1.465;8.235;3,12;434;173;286;73;9,68;0,52;83,4;80,4;;;;;72.527,5 €;;;;;;;;683;;;;;;;;;;5.433;808;911;2.114;1.600;2.824;412;462;1.118;832;2.609;396;449;996;768;;;;;;;;;;;;;393;1.013;2.248;2.850;2.047;8.622;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;148.930 €;246.554 €;150;293;8.498;5.956;1.114;1.393;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.740;4.045;140;13.505;6.610;1.088;3.135;2.060;0;1;0;0;0;0;0;1;1;1;1;0;13.565;13.565;0;;;;;;0;0;1;0;;;1;;;;;;;0;;;
Latina;2.542,72;91,95;233.808;108.576;125.232;46,52;27.761;33.363;50.616;63.049;38.714;20.305;59.019;24.206;202.223;93.972;108.251;31.581;14.602;16.979;94.042;2,49;10.812;3.009;1.814;335;7,93;-0,09;86,3;80,2;88,0;82,6;24,8;20,9;29.817,7 €;18.366,4 €;-320,0 €;1.345,9 €;791,0 €;;;;14.576;6.083;2.573;3.510;5.778;2.845;2.933;8.798;3.712;5.086;29.637;5.431;5.452;11.285;7.469;15.133;2.757;2.783;5.794;3.799;14.504;2.674;2.669;5.491;3.670;34.176;17.427;3.353;13.396;4.662;1.681;98;2.883;1.248;571;1;676;12.992;32.947;58.977;37.078;16.133;27.147;326;319;152;167;20,9;;;14.270;6.996;7.274;104,0;73,3;72,0;69,0;6,5;6,2;7,1;6,6;7,0;6,6;65,3;72,5;61,3;6,0;4,5;4,3;;;;;;;;;13.574;745;1.149;1.323;625.300;7.226;1.894;5.332;23.448;9.461;13.987;1.063;189;186;8.702;89.592;115.500;95.320;250;810;5.245;107.455;1.735;61.866,2 €;194.979,8 €;73;305;105.362;89.177;6.020;9.798;367;;;;;;;;;;;;;;278;0,762;272;47;408;98;7;620;441;;;;;;;;;178.993;56.333;1.122;120.408;40.054;21.300;40.303;11.189;3;4;6;0;0;1;2;1;15;4;3;1;214.768;206.156;8.612;36;9;77.893;27;54.594;3;2;3;1;291,06;12,45;4;9;26;20;8;6;20;3;133;10;18
Los Cármenes;129,20;131,87;17.037;8.026;9.011;43,22;2.395;2.850;3.441;5.368;1.744;1.239;2.983;2.182;14.943;7.035;7.908;2.094;991;1.103;6.473;2,63;591;150;177;34;7,76;0,35;85,2;79,2;;;;;27.725,4 €;;;;;;;;1.348;;;;;;;;;;2.571;389;449;1.008;725;1.308;185;227;514;382;1.263;204;222;494;343;;;;;;;;;;;;;1.084;2.215;4.016;2.452;1.056;1.853;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64.358 €;178.814 €;72;317;6.632;5.548;422;648;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.574;4.373;65;8.064;2.180;1.438;3.198;748;1;0;1;0;0;0;0;0;0;1;1;0;63.896;63.896;0;;;;;;1;1;1;0;;;1;;;;;;;0;;;
Puerta del Ángel;137,53;298,16;41.006;18.860;22.146;45,42;4.648;6.356;9.908;11.374;4.883;3.837;8.720;3.975;34.075;15.631;18.444;6.931;3.229;3.702;17.260;2,38;2.040;543;319;59;8,69;0,23;85,7;79,9;;;;;26.496,7 €;;;;;;;;2.971;;;;;;;;;;4.965;990;891;1.875;1.209;2.582;503;468;996;615;2.383;487;423;879;594;;;;;;;;;;;;;2.186;5.421;10.086;6.512;2.728;5.682;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69.896 €;119.933 €;67;281;21.243;16.572;1.421;3.113;137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.334;10.846;171;19.162;6.154;3.217;7.010;1.607;0;1;1;0;0;0;0;0;3;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;2;;;
Lucero;167,90;210,06;35.269;16.361;18.908;45,72;4.350;5.581;7.347;9.824;4.783;3.384;8.167;3.838;30.135;13.993;16.142;5.133;2.368;2.765;13.973;2,52;1.654;458;277;58;8,33;-0,06;86,8;80,8;;;;;29.135,7 €;;;;;;;;2.373;;;;;;;;;;4.680;842;804;1.737;1.297;2.431;437;405;916;673;2.249;405;399;821;624;;;;;;;;;;;;;2.060;4.720;8.690;5.482;2.353;4.093;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.562 €;150.871 €;68;306;15.712;13.456;820;1.415;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.536;8.742;177;17.459;5.630;2.977;6.174;1.558;0;1;1;0;0;1;0;0;6;1;1;0;2.660;2.660;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Aluche;284,98;229,16;65.307;30.084;35.223;48,51;7.064;8.529;13.624;16.253;14.058;5.779;19.837;6.120;56.262;25.884;30.378;9.042;4.198;4.844;26.347;2,48;3.360;916;429;75;7,11;-0,65;87,0;80,7;;;;;30.205,5 €;;;;;;;;3.425;;;;;;;;;;7.518;1.398;1.406;2.869;1.845;3.746;712;700;1.441;893;3.772;686;706;1.428;952;;;;;;;;;;;;;3.390;9.891;16.985;10.622;4.785;7.328;126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59.260 €;233.904 €;72;302;30.218;26.341;1.767;2.032;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51.146;15.041;344;35.439;12.770;6.487;11.004;3.117;1;0;2;0;0;0;2;0;1;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Campamento;919,14;20,42;18.772;8.775;9.997;45,99;2.266;2.687;4.243;5.062;2.971;1.543;4.514;1.924;15.713;7.398;8.315;3.059;1.377;1.682;7.283;2,58;763;234;126;26;8,57;-0,20;84,8;80,0;;;;;30.638,2 €;;;;;;;;986;;;;;;;;;;2.385;461;455;920;549;1.234;238;248;457;291;1.151;223;207;463;258;;;;;;;;;;;;;858;2.473;4.674;3.185;1.371;2.404;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.288 €;358.278 €;74;317;8.305;6.783;703;766;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.171;4.443;85;9.519;4.123;1.252;2.429;1.096;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Cuatro Vientos;543,01;10,07;5.468;2.764;2.704;34,98;1.245;695;1.862;1.310;269;87;356;1.013;5.163;2.606;2.557;305;158;147;2.095;2,61;42;17;97;24;17,90;3,88;87,2;74,7;;;;;35.486,1 €;;;;;;;;303;;;;;;;;;;1.296;283;328;477;208;673;141;179;242;111;623;142;149;235;97;;;;;;;;;;;;;118;284;972;894;609;907;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60.720 €;295.228 €;90; - ;254;216;23;15;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.393;1.082;19;2.270;504;324;871;401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;;;1;;;;;;;0;;;
